# sentence_label=Do you understand?
# timestamp=1764407462.1299212
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=77
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2623 2653 2689 2768 2651 | ACC: 2632 8852 8084 | GYRO: 32767 16568 24122 | GDP=43932.285
FLEX: 2669 2638 2774 2815 2713 | ACC: 12392 9000 -7444 | GYRO: 14578 12712 4231 | GDP=19799.354
FLEX: 2810 2650 2766 2816 2681 | ACC: 12968 9776 -10500 | GYRO: 11387 10309 -1382 | GDP=15422.359
FLEX: 2736 2635 2744 2826 2720 | ACC: 13748 9432 -12176 | GYRO: 5902 8855 -9217 | GDP=14078.271
FLEX: 2755 2615 2726 2782 2718 | ACC: 11132 10836 -12112 | GYRO: -5171 8639 -18911 | GDP=21424.227
FLEX: 2755 2604 2707 2757 2703 | ACC: 7308 11044 -9184 | GYRO: -14557 4864 -24325 | GDP=28762.309
FLEX: 2764 2539 2683 2794 2693 | ACC: 5760 13132 -6400 | GYRO: -27466 -7621 -29574 | GDP=41074.105
FLEX: 2747 2487 2677 2759 2785 | ACC: 4008 5028 2184 | GYRO: -32768 -1368 -32768 | GDP=46361.137
FLEX: 2781 2523 2770 2752 2669 | ACC: -1548 2904 9052 | GYRO: -32768 -9070 -32768 | GDP=47220.211
FLEX: 2791 2494 2663 2790 2676 | ACC: -10716 -5408 13868 | GYRO: -32768 5336 -32768 | GDP=46647.148
FLEX: 2771 2499 2654 2781 2678 | ACC: -32768 -13684 27252 | GYRO: 2424 -3540 -9491 | GDP=10415.684
FLEX: 2763 2479 2721 2750 2673 | ACC: -18416 -1192 10412 | GYRO: 8467 1418 2019 | GDP=8819.137
FLEX: 2784 2508 2733 2800 2694 | ACC: -14300 2676 9920 | GYRO: 119 4436 8881 | GDP=9927.961
FLEX: 2764 2480 2693 2769 2676 | ACC: -12240 5188 10148 | GYRO: 6552 1760 8333 | GDP=10745.473
FLEX: 2774 2483 2703 2768 2672 | ACC: -8276 4792 8932 | GYRO: 6077 10463 13213 | GDP=17916.129
FLEX: 2748 2481 2673 2751 2665 | ACC: -2348 3304 5712 | GYRO: 10067 23258 14955 | GDP=29426.707
FLEX: 2724 2490 2636 2737 2655 | ACC: -828 2824 104 | GYRO: 9410 32767 -17 | GDP=34091.414
FLEX: 2714 2518 2617 2751 2623 | ACC: -4444 4056 -6232 | GYRO: 16421 32767 -15665 | GDP=39858.723
FLEX: 2687 2598 2619 2768 2640 | ACC: -11700 1608 -10144 | GYRO: 25096 32767 -18338 | GDP=45163.789
