# sentence_label=Rest
# timestamp=1764327583.2761672
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2627 2559 2320 2586 2495 | ACC: -8504 7556 11244 | GYRO: -4810 -7442 -217 | GDP=8863.777
FLEX: 2585 2530 2291 2559 2468 | ACC: -8064 5572 14784 | GYRO: -9689 -16361 1367 | GDP=19063.781
FLEX: 2590 2543 2285 2516 2535 | ACC: -3832 2256 19612 | GYRO: -3964 -18982 1958 | GDP=19490.084
FLEX: 2559 2529 2288 2557 2474 | ACC: 2508 4128 13344 | GYRO: -22 -845 451 | GDP=958.076
FLEX: 2603 2545 2290 2527 2508 | ACC: -3332 4908 16028 | GYRO: -280 433 602 | GDP=792.649
FLEX: 2594 2537 2273 2523 2512 | ACC: -2948 5152 15184 | GYRO: -454 -2039 748 | GDP=2218.815
FLEX: 2603 2559 2274 2527 2458 | ACC: -1520 4012 16028 | GYRO: 442 -3160 2 | GDP=3190.763
FLEX: 2586 2551 2279 2525 2506 | ACC: -832 4012 15876 | GYRO: 797 -363 -388 | GDP=957.874
FLEX: 2623 2559 2265 2523 2523 | ACC: -1308 4400 15844 | GYRO: 746 1555 -513 | GDP=1799.364
FLEX: 2603 2552 2277 2545 2498 | ACC: -2168 4552 15780 | GYRO: 876 2195 -700 | GDP=2464.833
FLEX: 2627 2539 2334 2556 2497 | ACC: -1520 4436 15596 | GYRO: 400 2311 -842 | GDP=2491.924
FLEX: 2608 2559 2288 2534 2493 | ACC: -2580 4344 15600 | GYRO: 511 5686 -968 | GDP=5790.401
FLEX: 2559 2527 2335 2528 2480 | ACC: -4864 4332 15784 | GYRO: 1003 4114 -730 | GDP=4296.964
FLEX: 2615 2595 2327 2523 2484 | ACC: -4988 4396 15572 | GYRO: 718 -408 -404 | GDP=919.350
FLEX: 2626 2537 2224 2553 2511 | ACC: -2956 4152 15496 | GYRO: 738 -1591 -37 | GDP=1754.222
FLEX: 2643 2559 2321 2549 2528 | ACC: -3616 4336 15564 | GYRO: 732 598 -62 | GDP=947.244
FLEX: 2559 2417 2285 2559 2525 | ACC: -3724 4604 15652 | GYRO: 692 -574 53 | GDP=900.638
FLEX: 2647 2539 2178 2483 2515 | ACC: -2688 4420 15468 | GYRO: 609 -204 220 | GDP=678.894
FLEX: 2631 2539 2260 2517 2466 | ACC: -3476 4396 15528 | GYRO: 566 665 63 | GDP=875.528
FLEX: 2559 2541 2288 2493 2464 | ACC: -3940 4508 15656 | GYRO: 620 -147 -142 | GDP=652.819
FLEX: 2611 2591 2333 2611 2449 | ACC: -3492 4112 15504 | GYRO: 644 28 -373 | GDP=744.748
FLEX: 2627 2539 2283 2481 2541 | ACC: -3804 4164 15788 | GYRO: 763 554 219 | GDP=968.011
FLEX: 2615 2544 2286 2545 2438 | ACC: -3448 4380 15620 | GYRO: 939 537 -53 | GDP=1083.005
FLEX: 2632 2586 2289 2509 2490 | ACC: -3672 4564 15484 | GYRO: 615 -124 -13 | GDP=627.511
FLEX: 2609 2549 2223 2537 2512 | ACC: -3016 4396 15468 | GYRO: 391 814 62 | GDP=905.164
FLEX: 2673 2559 2302 2541 2501 | ACC: -3548 4304 15412 | GYRO: 495 2412 -230 | GDP=2472.988
FLEX: 2629 2559 2288 2559 2416 | ACC: -4912 4556 15564 | GYRO: 646 1833 -469 | GDP=1999.291
FLEX: 2559 2559 2281 2501 2432 | ACC: -4608 4108 15392 | GYRO: 832 -424 -74 | GDP=936.737
FLEX: 2623 2543 2294 2545 2479 | ACC: -3660 4156 15412 | GYRO: 753 -666 296 | GDP=1047.941
FLEX: 2627 2551 2264 2559 2427 | ACC: -4016 4604 15256 | GYRO: 849 121 34 | GDP=858.253
FLEX: 2608 2559 2306 2529 2422 | ACC: -3876 4516 15356 | GYRO: 594 -657 176 | GDP=903.029
FLEX: 2608 2550 2256 2514 2475 | ACC: -3788 4416 15408 | GYRO: 553 168 64 | GDP=581.489
FLEX: 2592 2558 2257 2542 2470 | ACC: -4128 4360 15576 | GYRO: 531 884 -171 | GDP=1045.303
FLEX: 2640 2559 2303 2535 2480 | ACC: -4196 4340 15352 | GYRO: 564 114 -360 | GDP=678.743
FLEX: 2602 2531 2256 2559 2478 | ACC: -4060 4148 15552 | GYRO: 672 -260 -63 | GDP=723.293
FLEX: 2602 2518 2299 2602 2448 | ACC: -4184 4364 15436 | GYRO: 637 84 60 | GDP=645.310
FLEX: 2624 2519 2244 2587 2481 | ACC: -4200 4492 15412 | GYRO: 686 -137 6 | GDP=699.572
FLEX: 2559 2594 2246 2544 2445 | ACC: -3764 4376 15412 | GYRO: 602 1 56 | GDP=604.600
FLEX: 2583 2590 2261 2585 2482 | ACC: -3996 4400 15348 | GYRO: 542 151 118 | GDP=574.882
