# sentence_label=Thank you.
# timestamp=1764326962.7252653
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=77
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2657 2502 2241 2526 2278 | ACC: 1240 7724 14612 | GYRO: 730 -21 -36 | GDP=731.189
FLEX: 2610 2532 2265 2487 2307 | ACC: 1268 7820 14576 | GYRO: 659 19 11 | GDP=659.366
FLEX: 2583 2478 2258 2503 2256 | ACC: 1268 7804 14612 | GYRO: 652 -20 -22 | GDP=652.678
FLEX: 2609 2518 2269 2525 2315 | ACC: 1296 7776 14512 | GYRO: 685 0 12 | GDP=685.105
FLEX: 2595 2492 2283 2503 2303 | ACC: 1252 7808 14628 | GYRO: 714 -127 -44 | GDP=726.540
FLEX: 2608 2498 2265 2487 2303 | ACC: 1436 7788 14572 | GYRO: 572 64 12 | GDP=575.694
FLEX: 2602 2475 2262 2519 2283 | ACC: 1212 7752 14560 | GYRO: 481 161 67 | GDP=511.636
FLEX: 2605 2466 2256 2512 2352 | ACC: 1452 7604 14848 | GYRO: 883 568 -8 | GDP=1049.941
FLEX: 2615 2445 2301 2503 2289 | ACC: 1380 8264 14424 | GYRO: 604 3423 -1550 | GDP=3805.817
FLEX: 2625 2493 2265 2526 2302 | ACC: 1628 7900 14420 | GYRO: 157 3622 -1294 | GDP=3849.412
FLEX: 2599 2464 2243 2514 2286 | ACC: 336 8580 15556 | GYRO: -2619 4575 -1750 | GDP=5554.483
FLEX: 2624 2492 2282 2520 2259 | ACC: -380 6868 15476 | GYRO: -1571 8607 -1822 | GDP=8936.899
FLEX: 2559 2480 2255 2496 2278 | ACC: -5856 6252 17128 | GYRO: 1921 22872 1959 | GDP=23035.979
FLEX: 2597 2491 2260 2480 2290 | ACC: -11504 8672 16348 | GYRO: 3658 27733 6595 | GDP=28740.117
FLEX: 2557 2478 2251 2494 2291 | ACC: -11980 9160 12680 | GYRO: -1107 29811 13734 | GDP=32841.195
FLEX: 2596 2489 2251 2482 2273 | ACC: -12716 8676 10848 | GYRO: -1764 31386 19941 | GDP=37226.820
FLEX: 2559 2460 2262 2483 2291 | ACC: -10500 8080 9204 | GYRO: -6028 26253 21779 | GDP=34639.309
FLEX: 2559 2473 2245 2480 2304 | ACC: -6816 8628 5856 | GYRO: -8121 26162 19372 | GDP=33551.086
FLEX: 2554 2455 2251 2437 2301 | ACC: -10436 7824 9172 | GYRO: -11890 20988 15909 | GDP=28895.752
FLEX: 2559 2467 2237 2499 2304 | ACC: -6192 6840 10328 | GYRO: -12283 8942 9463 | GDP=17899.158
FLEX: 2559 2465 2237 2473 2325 | ACC: -3692 6060 12964 | GYRO: -9818 3643 7508 | GDP=12885.443
FLEX: 2559 2467 2266 2457 2300 | ACC: -5676 6880 14192 | GYRO: -1840 6449 2940 | GDP=7322.486
FLEX: 2558 2450 2246 2465 2318 | ACC: -7116 8544 11740 | GYRO: 1101 6394 407 | GDP=6500.853
FLEX: 2559 2471 2240 2464 2295 | ACC: -9228 9828 10416 | GYRO: 2399 -1890 -1171 | GDP=3270.863
FLEX: 2553 2453 2205 2475 2315 | ACC: -8332 10656 7620 | GYRO: 1933 2468 -1303 | GDP=3394.896
FLEX: 2583 2473 2243 2469 2320 | ACC: -12008 10564 9320 | GYRO: 2376 -2485 -78 | GDP=3438.995
FLEX: 2555 2457 2250 2479 2353 | ACC: -9300 9980 9092 | GYRO: 2282 -277 1732 | GDP=2878.207
FLEX: 2555 2461 2215 2452 2326 | ACC: -10072 9240 10724 | GYRO: 4802 1062 3399 | GDP=5978.315
FLEX: 2545 2462 2213 2508 2309 | ACC: -9840 9448 10232 | GYRO: 6512 1640 4655 | GDP=8170.971
FLEX: 2559 2449 2240 2477 2368 | ACC: -10064 9788 8468 | GYRO: 7342 4038 6485 | GDP=10595.548
FLEX: 2558 2435 2256 2439 2332 | ACC: -9156 9892 7168 | GYRO: 6456 3660 7390 | GDP=10473.187
FLEX: 2551 2475 2246 2477 2320 | ACC: -6324 13212 3636 | GYRO: 10299 2431 6493 | GDP=12415.241
