# sentence_label=See you later
# timestamp=1764327181.8941622
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2619 2531 2486 2677 2554 | ACC: -11468 5756 10872 | GYRO: 907 3729 -869 | GDP=3934.876
FLEX: 2636 2531 2495 2719 2557 | ACC: -12548 4652 10732 | GYRO: 3224 15955 -250 | GDP=16279.396
FLEX: 2627 2523 2483 2702 2512 | ACC: -17296 3976 7820 | GYRO: 7766 19469 2327 | GDP=21089.516
FLEX: 2638 2541 2501 2697 2547 | ACC: -19960 6200 4576 | GYRO: 5270 20671 8027 | GDP=22792.451
FLEX: 2631 2513 2477 2747 2523 | ACC: -19088 8872 2128 | GYRO: 3633 22492 12435 | GDP=25956.078
FLEX: 2617 2497 2485 2686 2590 | ACC: -16212 8836 -492 | GYRO: -606 23539 17306 | GDP=29222.414
FLEX: 2588 2485 2482 2703 2615 | ACC: -14652 8960 -372 | GYRO: -5891 18071 16666 | GDP=25278.854
FLEX: 2559 2530 2454 2704 2653 | ACC: -10572 10176 -632 | GYRO: -6721 9795 13558 | GDP=18025.904
FLEX: 2507 2512 2359 2727 2650 | ACC: -8340 10988 -136 | GYRO: -8993 5873 12215 | GDP=16265.682
FLEX: 2475 2483 2330 2734 2696 | ACC: -7292 11108 -652 | GYRO: -6716 -813 11736 | GDP=13546.192
FLEX: 2421 2453 2288 2706 2681 | ACC: -6328 12808 720 | GYRO: -4815 598 10418 | GDP=11492.456
FLEX: 2447 2450 2287 2755 2726 | ACC: -6340 13340 504 | GYRO: -2672 1616 9287 | GDP=9797.929
FLEX: 2419 2414 2263 2751 2692 | ACC: -5592 14132 1516 | GYRO: -5222 -6096 10921 | GDP=13553.551
FLEX: 2421 2434 2275 2774 2709 | ACC: -2704 15108 2400 | GYRO: -2342 -1421 8753 | GDP=9171.653
FLEX: 2383 2425 2233 2704 2682 | ACC: -2516 15496 4300 | GYRO: -955 2822 7662 | GDP=8220.824
FLEX: 2370 2434 2223 2746 2694 | ACC: -936 16228 2916 | GYRO: 1306 671 5218 | GDP=5420.646
FLEX: 2383 2400 2226 2755 2678 | ACC: -1648 16100 1960 | GYRO: 1679 2570 3516 | GDP=4667.568
FLEX: 2401 2416 2216 2749 2708 | ACC: -1940 16404 800 | GYRO: 818 -1573 2435 | GDP=3012.089
FLEX: 2379 2405 2211 2735 2687 | ACC: -2648 15720 -40 | GYRO: -1085 -3357 3203 | GDP=4765.069
FLEX: 2382 2429 2211 2689 2670 | ACC: -1264 15024 36 | GYRO: -4793 1268 2882 | GDP=5734.684
FLEX: 2365 2385 2173 2735 2675 | ACC: -1900 16100 2444 | GYRO: -3823 -1566 2446 | GDP=4801.104
FLEX: 2369 2429 2193 2756 2678 | ACC: 176 14748 8800 | GYRO: 1203 -1272 2019 | GDP=2672.369
FLEX: 2379 2402 2207 2718 2667 | ACC: -640 16508 1916 | GYRO: 372 1630 143 | GDP=1678.015
FLEX: 2391 2404 2224 2727 2704 | ACC: -1504 16024 2788 | GYRO: 429 -2030 -13 | GDP=2074.876
FLEX: 2393 2416 2183 2721 2684 | ACC: 3428 16120 4088 | GYRO: -1095 -781 -942 | GDP=1642.057
FLEX: 2371 2413 2181 2747 2672 | ACC: -6088 16180 920 | GYRO: 1192 5828 -2635 | GDP=6506.125
FLEX: 2381 2404 2182 2714 2696 | ACC: -7356 16456 1832 | GYRO: -1378 1641 3023 | GDP=3705.441
FLEX: 2370 2441 2197 2749 2699 | ACC: 3224 14596 6576 | GYRO: 719 -6915 2356 | GDP=7340.635
FLEX: 2363 2416 2192 2719 2671 | ACC: 100 15624 3596 | GYRO: 2605 3479 -1778 | GDP=4695.823
FLEX: 2339 2416 2197 2729 2670 | ACC: -6484 16920 352 | GYRO: -38 1052 41 | GDP=1053.484
FLEX: 2384 2414 2176 2739 2694 | ACC: -1128 15160 5696 | GYRO: -738 -4043 1864 | GDP=4512.758
FLEX: 2374 2405 2179 2747 2687 | ACC: 2220 15864 4004 | GYRO: 1850 1393 -431 | GDP=2355.570
FLEX: 2382 2416 2176 2745 2671 | ACC: -4756 16384 1616 | GYRO: 1306 1316 -261 | GDP=1872.328
FLEX: 2368 2430 2197 2757 2694 | ACC: -496 16188 3640 | GYRO: -696 -3295 1452 | GDP=3667.389
FLEX: 2357 2435 2213 2752 2679 | ACC: -200 16096 3944 | GYRO: 757 732 33 | GDP=1053.547
FLEX: 2395 2398 2189 2733 2679 | ACC: -1448 16224 2808 | GYRO: 931 -1163 -9 | GDP=1489.769
FLEX: 2355 2410 2199 2731 2669 | ACC: -2684 16332 3392 | GYRO: -72 -1617 1033 | GDP=1920.146
FLEX: 2383 2375 2170 2736 2670 | ACC: -544 16508 4780 | GYRO: -87 -5094 1211 | GDP=5236.690
FLEX: 2385 2415 2196 2695 2652 | ACC: -1432 16012 5656 | GYRO: 554 -7066 816 | GDP=7134.502
FLEX: 2383 2403 2208 2729 2667 | ACC: -3176 17860 6340 | GYRO: 3069 -18209 4108 | GDP=18917.242
FLEX: 2375 2384 2197 2723 2653 | ACC: -3344 17700 4296 | GYRO: 6192 -15763 7400 | GDP=18481.695
FLEX: 2410 2371 2192 2749 2686 | ACC: 1920 16884 -596 | GYRO: 5376 -13950 8401 | GDP=17148.781
FLEX: 2397 2437 2210 2704 2667 | ACC: 3432 15808 -24 | GYRO: 4040 -14190 8366 | GDP=16960.768
FLEX: 2368 2383 2205 2725 2624 | ACC: 6892 14440 -1016 | GYRO: 4117 -9174 5586 | GDP=11502.842
FLEX: 2419 2333 2238 2740 2665 | ACC: 8104 15748 -1844 | GYRO: 4292 -9139 482 | GDP=10108.161
FLEX: 2401 2430 2216 2747 2727 | ACC: 7420 15384 -472 | GYRO: 1216 -5979 -2879 | GDP=6746.535
FLEX: 2371 2439 2294 2735 2666 | ACC: 6392 15904 -1768 | GYRO: 1634 -6724 -9039 | GDP=11383.569
FLEX: 2455 2376 2358 2760 2652 | ACC: 3328 16372 -304 | GYRO: 3464 -9354 -15121 | GDP=18114.670
FLEX: 2429 2479 2433 2755 2609 | ACC: 2044 17412 -4008 | GYRO: -9301 -4941 -11262 | GDP=15419.297
FLEX: 2382 2431 2443 2771 2620 | ACC: -44 16856 -3828 | GYRO: -14399 -12487 -21891 | GDP=29025.373
FLEX: 2354 2430 2517 2702 2607 | ACC: -204 13708 1356 | GYRO: -20459 -9214 -12498 | GDP=25684.012
FLEX: 2405 2467 2486 2747 2656 | ACC: -2504 13708 3424 | GYRO: -21817 -9947 -13119 | GDP=27331.895
FLEX: 2333 2389 2597 2731 2613 | ACC: -3616 12072 7232 | GYRO: -16950 -6359 -16260 | GDP=24333.660
FLEX: 2387 2432 2607 2627 2625 | ACC: -3932 9728 6472 | GYRO: -26272 -11621 -15094 | GDP=32451.418
FLEX: 2394 2450 2593 2731 2692 | ACC: -4248 6296 9380 | GYRO: -32768 -14254 -21156 | GDP=41527.035
FLEX: 2388 2487 2559 2733 2673 | ACC: -920 -2648 11720 | GYRO: -32768 -29166 -19648 | GDP=48067.051
FLEX: 2320 2452 2635 2767 2548 | ACC: -1016 -9292 21800 | GYRO: -21096 -11911 -12811 | GDP=27405.016
FLEX: 2339 2484 2587 2786 2663 | ACC: -3232 -7436 20104 | GYRO: -2461 -5564 -7447 | GDP=9616.259
FLEX: 2335 2411 2592 2771 2559 | ACC: -2368 -5488 17992 | GYRO: -1250 191 -2062 | GDP=2418.848
FLEX: 2279 2423 2559 2773 2589 | ACC: -1772 -4516 18132 | GYRO: 1143 -66 -1076 | GDP=1571.172
FLEX: 2323 2402 2583 2743 2599 | ACC: -1520 -2564 16236 | GYRO: 2136 -55 94 | GDP=2138.775
FLEX: 2338 2437 2544 2749 2609 | ACC: -1548 -2780 16648 | GYRO: 1267 977 533 | GDP=1686.389
FLEX: 2325 2461 2608 2788 2559 | ACC: -1420 -2036 16040 | GYRO: 754 -1895 245 | GDP=2054.158
FLEX: 2317 2448 2544 2733 2600 | ACC: -436 -2232 16824 | GYRO: -58 -500 269 | GDP=570.723
FLEX: 2354 2448 2549 2749 2600 | ACC: -456 -2204 16048 | GYRO: 505 -243 67 | GDP=564.414
FLEX: 2313 2434 2540 2722 2629 | ACC: -740 -2244 15888 | GYRO: 237 -90 603 | GDP=654.124
FLEX: 2332 2468 2542 2746 2604 | ACC: -852 -2320 16600 | GYRO: -4 -723 85 | GDP=727.990
FLEX: 2340 2429 2559 2707 2608 | ACC: -560 -2512 16488 | GYRO: 546 106 49 | GDP=558.348
FLEX: 2343 2470 2544 2734 2623 | ACC: -948 -2340 16188 | GYRO: 700 -183 49 | GDP=725.183
FLEX: 2331 2467 2542 2738 2595 | ACC: -912 -2252 15952 | GYRO: 367 -275 74 | GDP=464.532
FLEX: 2341 2434 2559 2722 2621 | ACC: -1088 -2024 16040 | GYRO: 83 -8 85 | GDP=119.071
FLEX: 2318 2434 2559 2736 2606 | ACC: -964 -2604 16132 | GYRO: -70 -450 266 | GDP=527.405
FLEX: 2338 2489 2543 2762 2597 | ACC: -924 -3004 16300 | GYRO: 524 -183 585 | GDP=806.406
FLEX: 2335 2445 2547 2715 2597 | ACC: -264 -3228 16348 | GYRO: 409 23 724 | GDP=831.857
FLEX: 2324 2465 2547 2736 2597 | ACC: -240 -2504 16016 | GYRO: 673 107 895 | GDP=1124.901
FLEX: 2350 2419 2541 2698 2613 | ACC: -284 -2444 16148 | GYRO: -103 53 758 | GDP=766.800
