# sentence_label=Rest
# timestamp=1764327695.053792
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=81
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2544 2525 2359 2555 2441 | ACC: 2760 -2084 15528 | GYRO: -5221 -2748 7244 | GDP=9342.691
FLEX: 2591 2559 2342 2585 2426 | ACC: -664 560 17552 | GYRO: -8026 -1784 4082 | GDP=9179.437
FLEX: 2559 2544 2430 2625 2440 | ACC: ACC: 1728 4204 15824 | GYRO: 675 261 -198 | GDP=750.300
FLEX: 2559 2559 2317 2559 2438 | ACC: 804 3984 16364 | GYRO: 524 189 -54 | GDP=559.654
FLEX: 2558 2538 2364 2559 2421 | ACC: 1632 3964 15924 | GYRO: 628 -320 -30 | GDP=705.467
FLEX: 2599 2539 2335 2539 2481 | ACC: 1960 4056 15780 | GYRO: 750 594 -341 | GDP=1015.685
FLEX: 2559 2542 2320 2559 2461 | ACC: 1144 3992 16272 | GYRO: 666 745 -228 | GDP=1024.971
FLEX: 2635 2543 2330 2559 2455 | ACC: 1132 4164 16128 | GYRO: 539 -488 110 | GDP=735.367
FLEX: 2559 2553 2346 2588 2429 | ACC: 1500 4052 16040 | GYRO: 644 -427 14 | GDP=772.827
FLEX: 2614 2559 2352 2608 2437 | ACC: 1484 3980 16108 | GYRO: 577 -398 248 | GDP=743.530
FLEX: 2583 2539 2335 2601 2449 | ACC: 1640 4128 15888 | GYRO: 488 -596 284 | GDP=820.985
FLEX: 2540 2559 2368 2559 2444 | ACC: 1840 3900 15864 | GYRO: 608 124 -93 | GDP=627.446
FLEX: 2559 2523 2347 2543 2425 | ACC: 1772 3988 15868 | GYRO: 717 533 -253 | GDP=928.540
FLEX: 2559 2517 2325 2559 2448 | ACC: 1196 3848 16284 | GYRO: 657 610 -283 | GDP=940.127
FLEX: 2596 2503 2339 2598 2464 | ACC: 1188 4116 15996 | GYRO: 541 -347 -2 | GDP=642.724
FLEX: 2598 2557 2339 2535 2434 | ACC: 1624 4120 16020 | GYRO: 748 87 -165 | GDP=770.907
FLEX: 2582 2550 2367 2559 2410 | ACC: 1308 3916 16196 | GYRO: 595 -74 198 | GDP=631.431
FLEX: 2597 2525 2327 2549 2477 | ACC: 1384 4152 15988 | GYRO: 527 -539 262 | GDP=798.056
FLEX: 2589 2514 2335 2558 2430 | ACC: 1844 3848 15944 | GYRO: 626 -408 105 | GDP=754.563
FLEX: 2559 2554 2336 2598 2454 | ACC: 1972 3972 15840 | GYRO: 716 430 -258 | GDP=874.140
