# sentence_label=See you later
# timestamp=1764327241.529234
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=77
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2657 2539 2510 2680 2515 | ACC: -7460 6248 12924 | GYRO: 571 -308 1 | GDP=648.773
FLEX: 2676 2521 2496 2672 2545 | ACC: -7588 6288 12868 | GYRO: 608 155 -358 | GDP=722.394
FLEX: 2672 2519 2476 2703 2521 | ACC: -7812 6316 12980 | GYRO: 565 252 -460 | GDP=770.927
FLEX: 2693 2511 2481 2719 2525 | ACC: -6992 6604 13468 | GYRO: 227 2088 -747 | GDP=2229.189
FLEX: 2684 2542 2501 2704 2512 | ACC: -6188 6216 12692 | GYRO: 855 9291 -3576 | GDP=9992.071
FLEX: 2687 2513 2495 2694 2559 | ACC: -8580 5472 12424 | GYRO: 2678 16631 -6537 | GDP=18069.152
FLEX: 2655 2517 2489 2703 2559 | ACC: -12616 5192 10732 | GYRO: 2508 18296 -6291 | GDP=19509.236
FLEX: 2658 2544 2509 2719 2559 | ACC: -15356 5356 8676 | GYRO: 3121 16472 -567 | GDP=16774.650
FLEX: 2624 2526 2481 2688 2525 | ACC: -16048 5368 7092 | GYRO: 461 15002 367 | GDP=15013.567
FLEX: 2703 2523 2495 2737 2555 | ACC: -17144 5028 3880 | GYRO: -985 24761 1986 | GDP=24860.039
FLEX: 2653 2496 2479 2690 2559 | ACC: -21712 4456 364 | GYRO: -5774 31804 5083 | GDP=32721.100
FLEX: 2704 2534 2481 2714 2606 | ACC: -22396 4596 -840 | GYRO: -8312 28171 12976 | GDP=32110.297
FLEX: 2643 2514 2480 2702 2647 | ACC: -19524 5096 -3056 | GYRO: -9029 15754 17966 | GDP=25543.855
FLEX: 2645 2482 2507 2729 2630 | ACC: -13616 7284 -4964 | GYRO: -13020 19936 17949 | GDP=29818.301
FLEX: 2624 2491 2379 2722 2662 | ACC: -10888 6956 -1964 | GYRO: -11704 13092 16063 | GDP=23799.244
FLEX: 2559 2496 2321 2762 2645 | ACC: -10332 9856 152 | GYRO: -9893 2722 12939 | GDP=16513.584
FLEX: 2492 2432 2309 2768 2672 | ACC: -7300 11852 256 | GYRO: -11583 5986 10329 | GDP=16633.891
FLEX: 2449 2391 2307 2741 2679 | ACC: -4320 12468 1448 | GYRO: -7811 -8780 9090 | GDP=14856.925
FLEX: 2435 2429 2291 2737 2704 | ACC: -4748 14496 2488 | GYRO: -3877 948 6914 | GDP=7983.310
FLEX: 2386 2413 2315 2760 2725 | ACC: -5268 13852 3224 | GYRO: -2787 2310 6848 | GDP=7745.875
FLEX: 2398 2389 2243 2727 2707 | ACC: -4012 14288 1432 | GYRO: -520 7355 8319 | GDP=11116.303
FLEX: 2407 2392 2256 2781 2722 | ACC: -3948 15240 2676 | GYRO: 877 1388 7067 | GDP=7255.216
FLEX: 2396 2420 2207 2747 2715 | ACC: -2264 14228 -868 | GYRO: -292 -244 4312 | GDP=4328.758
FLEX: 2384 2389 2224 2738 2718 | ACC: -3668 15788 -40 | GYRO: -5103 -185 3364 | GDP=6114.845
FLEX: 2427 2381 2207 2753 2718 | ACC: -1208 15212 7648 | GYRO: -527 -1867 1983 | GDP=2774.114
FLEX: 2471 2427 2217 2755 2707 | ACC: -120 16164 5264 | GYRO: 5377 -1745 -21 | GDP=5653.105
FLEX: 2403 2373 2224 2755 2704 | ACC: -5204 15428 -2732 | GYRO: 7213 -814 -2921 | GDP=7824.462
FLEX: 2449 2416 2221 2757 2715 | ACC: -9328 16172 -5684 | GYRO: -1067 2118 1108 | GDP=2617.647
FLEX: 2411 2397 2182 2736 2729 | ACC: -3660 15244 1224 | GYRO: -5699 -4079 4110 | GDP=8124.588
FLEX: 2421 2407 2220 2750 2677 | ACC: 1140 16364 7920 | GYRO: 1928 -494 1599 | GDP=2553.042
FLEX: 2391 2389 2189 2736 2711 | ACC: -2456 15668 1956 | GYRO: 4722 1914 -1778 | GDP=5396.477
FLEX: 2423 2415 2206 2752 2721 | ACC: -8196 15792 -5920 | GYRO: 1064 3305 -723 | GDP=3546.526
FLEX: 2409 2384 2205 2750 2705 | ACC: -5324 14824 -652 | GYRO: -5630 -862 3962 | GDP=6938.111
FLEX: 2422 2384 2191 2746 2703 | ACC: 5580 19396 3564 | GYRO: 2029 -6550 2418 | GDP=7270.905
FLEX: 2389 2384 2187 2725 2733 | ACC: -2952 14212 1808 | GYRO: 6620 1738 -4213 | GDP=8037.065
FLEX: 2414 2423 2211 2737 2715 | ACC: -9120 16776 -6272 | GYRO: -819 2028 578 | GDP=2262.218
FLEX: 2391 2382 2192 2781 2719 | ACC: -4952 16104 1436 | GYRO: -4853 -2601 4399 | GDP=7047.554
FLEX: 2397 2409 2209 2763 2711 | ACC: 1692 18820 4456 | GYRO: 1842 -6955 2525 | GDP=7624.999
FLEX: 2415 2377 2194 2768 2710 | ACC: -10636 16020 4504 | GYRO: 6940 -12717 6630 | GDP=15932.438
FLEX: 2422 2400 2229 2755 2704 | ACC: -1140 15972 -1492 | GYRO: 9431 -17529 11729 | GDP=23103.660
FLEX: 2439 2446 2283 2746 2668 | ACC: -4964 18068 580 | GYRO: 15700 -18166 14794 | GDP=28202.057
FLEX: 2448 2405 2382 2736 2759 | ACC: 6532 15028 -6360 | GYRO: 13441 -17672 14064 | GDP=26282.240
FLEX: 2428 2387 2439 2779 2711 | ACC: 5820 16284 -8000 | GYRO: 12382 -21909 12766 | GDP=28218.592
FLEX: 2425 2399 2481 2757 2672 | ACC: 10176 15000 -11184 | GYRO: 4565 -14567 4277 | GDP=15853.374
FLEX: 2392 2427 2502 2783 2661 | ACC: 7236 15372 -8296 | GYRO: -868 -9095 -1655 | GDP=9285.014
FLEX: 2487 2371 2529 2779 2685 | ACC: 4644 15048 -8784 | GYRO: -9278 -17209 -5229 | GDP=20237.920
FLEX: 2414 2384 2646 2783 2627 | ACC: 5096 13116 -6040 | GYRO: -13929 -11761 -7777 | GDP=19819.686
FLEX: 2432 2556 2598 2738 2546 | ACC: -1936 18372 -5936 | GYRO: -22894 -24315 -11381 | GDP=35282.879
FLEX: 2449 2427 2659 2704 2624 | ACC: 1156 12468 -592 | GYRO: -21495 -14421 -11323 | GDP=28252.621
FLEX: 2445 2423 2655 2698 2623 | ACC: -2580 13120 2572 | GYRO: -26333 -25337 -8409 | GDP=37498.023
FLEX: 2371 2479 2641 2729 2647 | ACC: -2636 12448 4876 | GYRO: -21660 -21316 -13735 | GDP=33349.328
FLEX: 2384 2429 2608 2755 2606 | ACC: 2352 11032 -748 | GYRO: -32768 -30630 -11124 | GDP=46213.441
FLEX: 2356 2454 2505 2704 2672 | ACC: 1312 2764 6444 | GYRO: -32768 -27019 -16723 | GDP=45644.570
FLEX: 2353 2479 2611 2737 2631 | ACC: 5876 -9852 17272 | GYRO: -32768 -32768 -13182 | GDP=48179.340
FLEX: 2318 2432 2606 2774 2525 | ACC: 4432 -11568 27320 | GYRO: 402 7983 2862 | GDP=8490.049
FLEX: 2341 2416 2624 2737 2643 | ACC: 4728 -5068 17308 | GYRO: -4208 -7490 -4275 | GDP=9595.988
FLEX: 2314 2416 2615 2715 2634 | ACC: 3276 -3400 20136 | GYRO: 940 4342 1790 | GDP=4789.641
FLEX: 2315 2420 2621 2730 2557 | ACC: 4272 -2132 16188 | GYRO: -103 -376 -461 | GDP=603.743
FLEX: 2341 2416 2559 2731 2618 | ACC: 3644 -1932 17108 | GYRO: 1217 1286 513 | GDP=1843.381
FLEX: 2302 2427 2611 2736 2640 | ACC: 3984 -1896 15604 | GYRO: 690 -688 -166 | GDP=988.433
FLEX: 2303 2438 2615 2716 2624 | ACC: 3872 -1664 16184 | GYRO: 276 -281 326 | GDP=511.286
FLEX: 2331 2431 2603 2711 2618 | ACC: 3784 -1748 15764 | GYRO: 780 90 -86 | GDP=789.871
FLEX: 2338 2430 2611 2742 2592 | ACC: 3200 -1516 15988 | GYRO: 753 82 385 | GDP=849.681
FLEX: 2293 2395 2593 2698 2559 | ACC: 3448 -1540 16324 | GYRO: 764 323 780 | GDP=1138.607
FLEX: 2335 2427 2559 2723 2615 | ACC: 3900 -1668 16036 | GYRO: 354 -132 540 | GDP=659.045
FLEX: 2315 2430 2555 2749 2615 | ACC: 3488 -1408 16240 | GYRO: 904 -77 22 | GDP=907.540
FLEX: 2320 2457 2559 2704 2591 | ACC: 3628 -1460 15600 | GYRO: 197 153 596 | GDP=646.091
FLEX: 2302 2399 2559 2700 2623 | ACC: 3416 -1696 16380 | GYRO: 639 155 551 | GDP=857.874
FLEX: 2333 2439 2595 2707 2618 | ACC: 3712 -1700 15636 | GYRO: 949 9 323 | GDP=1002.502
FLEX: 2326 2439 2546 2698 2601 | ACC: 3448 -1688 16524 | GYRO: 444 254 643 | GDP=821.645
FLEX: 2347 2431 2559 2704 2621 | ACC: 3364 -1712 16056 | GYRO: 1356 -164 204 | GDP=1381.031
FLEX: 2313 2423 2559 2697 2599 | ACC: 3576 -1544 16472 | GYRO: 120 -37 231 | GDP=262.926
FLEX: 2327 2442 2559 2704 2616 | ACC: 3840 -1796 16056 | GYRO: 687 244 344 | GDP=806.127
FLEX: 2325 2437 2557 2711 2598 | ACC: 3888 -2088 16400 | GYRO: 722 40 34 | GDP=723.906
