# sentence_label=No, I don't understand
# timestamp=1764407656.7571092
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2637 2634 2507 2739 2526 | ACC: 80 7220 14844 | GYRO: 541 -248 23 | GDP=595.579
FLEX: 2653 2654 2508 2725 2548 | ACC: -192 7124 15172 | GYRO: 326 -116 -100 | GDP=360.183
FLEX: 2647 2635 2512 2757 2523 | ACC: -604 6968 16536 | GYRO: 1893 -119 1170 | GDP=2228.567
FLEX: 2635 2632 2544 2766 2559 | ACC: -2780 4492 21472 | GYRO: 9021 1765 1135 | GDP=9261.852
FLEX: 2641 2643 2487 2723 2594 | ACC: -8596 7940 24268 | GYRO: 18238 18247 5965 | GDP=26479.406
FLEX: 2629 2634 2485 2721 2558 | ACC: -6768 11996 20772 | GYRO: 16662 1713 13555 | GDP=21547.496
FLEX: 2609 2607 2443 2724 2559 | ACC: -224 11364 15252 | GYRO: 22562 -3978 15196 | GDP=27491.576
FLEX: 2640 2583 2363 2711 2625 | ACC: 5044 11584 7096 | GYRO: 19608 -3549 11561 | GDP=23037.486
FLEX: 2604 2586 2362 2699 2559 | ACC: 5664 12708 3348 | GYRO: 15679 1573 9430 | GDP=18363.830
FLEX: 2587 2559 2333 2718 2586 | ACC: 4752 10872 2600 | GYRO: 13082 -854 6934 | GDP=14830.657
FLEX: 2557 2556 2320 2714 2594 | ACC: 4780 12312 1568 | GYRO: 9639 -112 5839 | GDP=11270.172
FLEX: 2546 2554 2297 2733 2602 | ACC: 5360 12088 2068 | GYRO: 8733 467 3526 | GDP=9429.530
FLEX: 2545 2541 2289 2701 2554 | ACC: 4992 13648 2628 | GYRO: 6635 -586 2385 | GDP=7074.945
FLEX: 2542 2550 2315 2705 2559 | ACC: 5308 13388 3268 | GYRO: 7089 1294 899 | GDP=7261.994
FLEX: 2510 2559 2295 2693 2558 | ACC: 4808 15208 2800 | GYRO: 7569 1353 984 | GDP=7751.685
FLEX: 2531 2559 2285 2685 2582 | ACC: 5568 13964 3108 | GYRO: 9701 2604 727 | GDP=10070.688
FLEX: 2544 2590 2289 2704 2523 | ACC: 7276 15092 2328 | GYRO: 16663 2793 -2496 | GDP=17078.830
FLEX: 2559 2603 2318 2715 2607 | ACC: 4596 15572 -3796 | GYRO: 17848 8248 -1917 | GDP=19754.885
FLEX: 2544 2605 2416 2690 2611 | ACC: 7164 16400 -3724 | GYRO: -246 2957 3477 | GDP=4570.984
FLEX: 2547 2602 2353 2647 2595 | ACC: 5136 13500 1380 | GYRO: 5895 8027 -1022 | GDP=10011.405
FLEX: 2547 2598 2369 2729 2599 | ACC: 1564 19992 -1152 | GYRO: -10122 -12110 1818 | GDP=15887.482
FLEX: 2535 2559 2362 2690 2559 | ACC: 6168 15080 2396 | GYRO: 3998 5605 819 | GDP=6933.310
FLEX: 2544 2559 2333 2678 2583 | ACC: 1936 19220 -3704 | GYRO: 1164 30 1175 | GDP=1654.213
FLEX: 2528 2558 2359 2723 2559 | ACC: 10084 8408 1904 | GYRO: 3535 8972 1869 | GDP=9822.737
FLEX: 2559 2555 2369 2710 2594 | ACC: -1144 22232 -4704 | GYRO: -1183 802 1221 | GDP=1879.770
FLEX: 2519 2559 2320 2701 2592 | ACC: 9960 12060 2608 | GYRO: -1142 -2098 95 | GDP=2390.563
FLEX: 2558 2551 2321 2704 2591 | ACC: 1304 21528 -2184 | GYRO: 5821 5117 -987 | GDP=7812.931
FLEX: 2528 2559 2361 2694 2559 | ACC: 12356 8880 -2436 | GYRO: 283 7732 2385 | GDP=8096.427
FLEX: 2592 2559 2394 2688 2559 | ACC: 7224 15420 -1656 | GYRO: 1869 12327 -7511 | GDP=14555.521
FLEX: 2523 2558 2454 2691 2607 | ACC: 10656 10868 -4268 | GYRO: -9884 14156 -15965 | GDP=23515.252
FLEX: 2585 2542 2557 2687 2559 | ACC: 4228 8448 -5192 | GYRO: -9185 32767 -29953 | GDP=45334.566
FLEX: 2591 2541 2736 2751 2559 | ACC: 3480 8608 -6092 | GYRO: -7558 32767 -32768 | GDP=46952.543
FLEX: 2614 2559 2734 2756 2591 | ACC: -11136 5596 -7028 | GYRO: -10152 32767 -32768 | GDP=47439.238
FLEX: 2710 2542 2800 2756 2624 | ACC: -28280 8608 -12728 | GYRO: -742 32767 -32768 | GDP=46346.180
FLEX: 2709 2534 2800 2782 2640 | ACC: -32176 7224 -16536 | GYRO: -8666 23343 -8825 | GDP=26417.342
FLEX: 2768 2584 2830 2765 2640 | ACC: -21596 12016 -21528 | GYRO: -19434 -9846 8105 | GDP=23244.678
FLEX: 2782 2523 2768 2790 2675 | ACC: -15548 8908 -11900 | GYRO: -30788 -12383 14247 | GDP=36113.941
FLEX: 2783 2534 2813 2791 2683 | ACC: -9540 7900 -8040 | GYRO: -32768 -21703 14560 | GDP=41913.668
FLEX: 2736 2533 2787 2743 2660 | ACC: -6100 6916 -2048 | GYRO: -32768 -24449 11747 | GDP=42538.070
FLEX: 2761 2529 2745 2756 2669 | ACC: 684 4920 -568 | GYRO: -32768 -13008 9239 | GDP=36445.973
FLEX: 2751 2522 2771 2759 2633 | ACC: -3480 2748 9612 | GYRO: -32768 -1475 11036 | GDP=34607.957
FLEX: 2721 2491 2732 2736 2639 | ACC: -2620 -2476 23196 | GYRO: -27689 675 4929 | GDP=28132.391
FLEX: 2778 2825 2720 2736 2641 | ACC: -6108 5440 15836 | GYRO: 6535 -5265 4299 | GDP=9429.096
