# sentence_label=Do you understand?
# timestamp=1764407495.1119123
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2697 2671 2667 2747 2737 | ACC: 4560 12424 -36 | GYRO: 16640 11643 15966 | GDP=25833.355
FLEX: 2701 2763 2703 2845 2683 | ACC: 8152 12236 -2944 | GYRO: 13785 10289 14324 | GDP=22384.520
FLEX: 2718 2673 2667 2672 2712 | ACC: 10180 12088 -4220 | GYRO: 13349 10036 9949 | GDP=19439.643
FLEX: 2759 2672 2634 2722 2663 | ACC: 12096 12204 -5052 | GYRO: 10268 9444 3031 | GDP=14276.131
FLEX: 2757 2667 2621 2752 2673 | ACC: 12036 11424 -5116 | GYRO: 9627 7113 -2840 | GDP=12302.012
FLEX: 2766 2555 2641 2793 2725 | ACC: 14012 14700 -9688 | GYRO: 2052 5709 -10135 | GDP=11811.927
FLEX: 2749 2559 2690 2718 2685 | ACC: 9496 13932 -7196 | GYRO: -8505 5343 -14069 | GDP=17286.395
FLEX: 2737 2512 2637 2783 2630 | ACC: 7304 11484 -2688 | GYRO: -14274 -2044 -20164 | GDP=24789.350
FLEX: 2768 2461 2451 2773 2663 | ACC: 5084 13024 -556 | GYRO: -10288 -6617 -23719 | GDP=26687.424
FLEX: 2717 2448 2449 2704 2695 | ACC: 4236 12600 1464 | GYRO: -15062 -12590 -29750 | GDP=35643.152
FLEX: 2765 2478 2613 2720 2675 | ACC: 468 9200 5648 | GYRO: -19792 -13135 -32768 | GDP=40472.129
FLEX: 2780 2506 2642 2747 2620 | ACC: -3952 496 8368 | GYRO: -24147 1862 -32768 | GDP=40746.613
FLEX: 2775 2480 2639 2739 2614 | ACC: -29636 -11560 17544 | GYRO: -24383 13587 -32768 | GDP=43045.082
FLEX: 2709 2495 2632 2750 2604 | ACC: -32484 -7592 16068 | GYRO: 5511 1996 -1494 | GDP=6048.733
FLEX: 2818 2486 2647 2777 2672 | ACC: -15136 2112 4788 | GYRO: 6560 -1350 7477 | GDP=10038.010
FLEX: 2801 2485 2683 2778 2661 | ACC: -13200 5508 4648 | GYRO: -769 9420 9964 | GDP=13733.501
FLEX: 2768 2480 2614 2644 2634 | ACC: -11200 2488 7244 | GYRO: 1099 14649 12286 | GDP=19150.635
FLEX: 2717 2498 2637 2768 2634 | ACC: -9640 5888 4172 | GYRO: 8390 17838 13013 | GDP=23620.426
FLEX: 2706 2486 2640 2732 2609 | ACC: -5204 4888 36 | GYRO: 4503 20957 8868 | GDP=23197.291
FLEX: 2679 2542 2626 2749 2624 | ACC: -3120 4064 -2696 | GYRO: 5228 28644 -6579 | GDP=29851.197
FLEX: 2676 2607 2605 2721 2594 | ACC: -6732 4072 -4372 | GYRO: 6352 32470 -19559 | GDP=38434.402
FLEX: 2674 2636 2638 2737 2599 | ACC: -14248 5824 -6368 | GYRO: 12268 26659 -23716 | GDP=37731.352
FLEX: 2673 2643 2618 2746 2606 | ACC: -14040 2220 -11792 | GYRO: 15918 24974 -26314 | GDP=39617.043
FLEX: 2688 2640 2589 2767 2608 | ACC: -21480 880 -16752 | GYRO: 17531 16521 -20819 | GDP=31838.816
FLEX: 2704 2622 2559 2750 2586 | ACC: -20456 -3492 -22396 | GYRO: 11650 13930 -7567 | GDP=19672.998
FLEX: 2727 2631 2559 2727 2622 | ACC: -17336 -4040 -27128 | GYRO: 2041 8142 -16 | GDP=8393.933
FLEX: 2730 2559 2613 2745 2618 | ACC: -16108 -3260 -26920 | GYRO: -9895 9732 3995 | GDP=14442.398
FLEX: 2726 2624 2559 2755 2603 | ACC: -12680 -2284 -28408 | GYRO: -22367 9273 8758 | GDP=25748.277
FLEX: 2700 2559 2586 2719 2609 | ACC: -15396 -2524 -27140 | GYRO: -32768 11925 15220 | GDP=38047.285
FLEX: 2714 2526 2555 2735 2599 | ACC: -7956 -3336 -21580 | GYRO: -32768 9172 15946 | GDP=37578.480
FLEX: 2693 2495 2526 2741 2559 | ACC: -7512 -2568 -2840 | GYRO: -32768 -10673 17019 | GDP=38435.676
FLEX: 2698 2481 2559 2711 2586 | ACC: 5196 2532 4560 | GYRO: -21937 -10984 10020 | GDP=26500.578
FLEX: 2705 2489 2583 2701 2559 | ACC: 4052 5504 7840 | GYRO: -7395 -7782 3400 | GDP=11260.797
FLEX: 2701 2506 2521 2725 2559 | ACC: 1068 6820 5548 | GYRO: 4339 -7542 -3603 | GDP=9417.553
FLEX: 2701 2490 2526 2741 2559 | ACC: -1332 7144 -604 | GYRO: 12907 -14764 -10898 | GDP=22435.078
FLEX: 2710 2490 2513 2752 2626 | ACC: -6820 9928 -4828 | GYRO: 11680 -13959 -12324 | GDP=21980.834
FLEX: 2637 2554 2589 2704 2559 | ACC: -12868 14784 -10012 | GYRO: 5936 -24396 -2728 | GDP=25255.551
FLEX: 2611 2619 2653 2738 2559 | ACC: -18344 11692 -9268 | GYRO: -892 -27406 2835 | GDP=27566.678
FLEX: 2624 2644 2703 2709 2529 | ACC: -20112 14372 -10816 | GYRO: -950 -17202 9663 | GDP=19753.098
FLEX: 2593 2653 2672 2726 2549 | ACC: -20336 15216 -7700 | GYRO: -5275 -26944 22028 | GDP=35199.965
FLEX: 2559 2661 2618 2721 2525 | ACC: -10696 13872 -3268 | GYRO: -540 -17171 30037 | GDP=34602.836
FLEX: 2559 2668 2637 2737 2559 | ACC: -7640 13228 -320 | GYRO: 2363 -20908 31461 | GDP=37848.684
FLEX: 2559 2669 2647 2738 2622 | ACC: 5620 11420 -3280 | GYRO: 7040 -14228 32745 | GDP=36390.008
FLEX: 2586 2665 2724 2815 2672 | ACC: 7628 7648 -4296 | GYRO: 9795 -19988 29526 | GDP=36976.301
FLEX: 2559 2659 2725 2794 2706 | ACC: 18048 6796 -8736 | GYRO: 14705 -20130 20123 | GDP=32037.307
FLEX: 2638 2693 2754 2799 2755 | ACC: 21716 6992 -14536 | GYRO: 14315 -19669 9678 | GDP=26181.146
FLEX: 2651 2722 2706 2805 2727 | ACC: 21612 7956 -18392 | GYRO: 3201 655 -6777 | GDP=7523.507
FLEX: 2697 2733 2726 2800 2721 | ACC: 13012 8968 -14460 | GYRO: -2944 -356 -16206 | GDP=16475.082
FLEX: 2700 2677 2706 2781 2736 | ACC: 12704 8992 -11696 | GYRO: -14987 -10268 -20827 | GDP=27637.039
FLEX: 2707 2624 2672 2797 2735 | ACC: 10708 12736 -10120 | GYRO: -26553 -9204 -32768 | GDP=43168.473
FLEX: 2705 2533 2641 2759 2704 | ACC: 3872 7668 -728 | GYRO: -32768 -658 -32768 | GDP=46345.625
FLEX: 2789 2518 2668 2784 2689 | ACC: -3884 -14284 5112 | GYRO: -32768 27303 -32768 | GDP=53786.035
FLEX: 2717 2465 2640 2763 2682 | ACC: -32768 -6972 12468 | GYRO: -15709 2762 -32768 | GDP=36443.699
FLEX: 2751 2522 2639 2762 2559 | ACC: -21548 -8372 8832 | GYRO: 1794 -13919 -11800 | GDP=18335.676
FLEX: 2779 2515 2620 2759 2693 | ACC: -22060 -508 4004 | GYRO: -190 3004 -3154 | GDP=4359.797
FLEX: 2793 2480 2667 2788 2682 | ACC: -16532 -132 7008 | GYRO: 2084 -2823 1944 | GDP=4011.424
FLEX: 2773 2499 2698 2757 2689 | ACC: -13764 4468 4580 | GYRO: 4365 -1260 1447 | GDP=4768.085
FLEX: 2794 2491 2690 2780 2671 | ACC: -14456 3540 4936 | GYRO: 1176 -78 571 | GDP=1309.619
FLEX: 2797 2495 2667 2784 2678 | ACC: -15136 3872 5384 | GYRO: 2858 -131 145 | GDP=2864.673
FLEX: 2747 2495 2670 2778 2681 | ACC: -15084 4852 4320 | GYRO: 880 -304 752 | GDP=1196.796
FLEX: 2755 2469 2668 2746 2666 | ACC: -14792 3588 5352 | GYRO: -386 1173 -726 | GDP=1432.481
FLEX: 2768 2486 2683 2795 2635 | ACC: -15556 4040 4984 | GYRO: 348 593 -237 | GDP=727.270
FLEX: 2766 2512 2673 2755 2698 | ACC: -14476 3500 5064 | GYRO: 207 -491 -99 | GDP=541.970
FLEX: 2790 2517 2675 2768 2685 | ACC: -14764 3896 5296 | GYRO: 1099 -157 -461 | GDP=1202.069
FLEX: 2796 2503 2642 2758 2707 | ACC: -14724 3976 4876 | GYRO: 269 20 -426 | GDP=504.219
FLEX: 2750 2478 2661 2757 2609 | ACC: -15260 3424 5328 | GYRO: 649 87 -578 | GDP=873.415
FLEX: 2779 2467 2652 2768 2675 | ACC: -14980 3848 4944 | GYRO: 770 -659 210 | GDP=1035.027
FLEX: 2781 2470 2656 2765 2686 | ACC: -15020 3424 5280 | GYRO: 580 235 -361 | GDP=722.458
FLEX: 2769 2503 2671 2787 2679 | ACC: -14996 3856 4996 | GYRO: 525 -714 343 | GDP=950.300
FLEX: 2785 2496 2675 2814 2685 | ACC: -14752 3328 5448 | GYRO: 569 329 -274 | GDP=712.094
FLEX: 2768 2496 2666 2751 2679 | ACC: -15064 3660 5004 | GYRO: 1037 -363 212 | GDP=1118.965
FLEX: 2736 2508 2669 2752 2662 | ACC: -14916 3740 5252 | GYRO: 518 -337 7 | GDP=618.015
FLEX: 2788 2455 2633 2771 2662 | ACC: -14836 3840 5244 | GYRO: 993 160 -168 | GDP=1019.742
FLEX: 2770 2506 2693 2769 2685 | ACC: -15196 3744 5016 | GYRO: 539 -231 -193 | GDP=617.358
FLEX: 2815 2512 2647 2735 2666 | ACC: -15080 3448 5444 | GYRO: 724 189 -192 | GDP=772.503
FLEX: 2771 2497 2660 2774 2692 | ACC: -15504 3828 5220 | GYRO: 805 -361 238 | GDP=913.778
