# sentence_label=Do you want help?
# timestamp=1764407329.98608
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=77
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2629 2717 2731 2810 2725 | ACC: -9980 12552 16120 | GYRO: 12075 7584 13328 | GDP=19518.152
FLEX: 2623 2707 2736 2795 2695 | ACC: 1024 13972 6456 | GYRO: 11322 5323 13044 | GDP=18073.959
FLEX: 2642 2683 2746 2807 2703 | ACC: 2260 14048 5520 | GYRO: 12941 6126 15374 | GDP=21008.504
FLEX: 2701 2699 2701 2800 2701 | ACC: 4572 13952 3516 | GYRO: 13983 2839 14929 | GDP=20650.891
FLEX: 2720 2681 2758 2820 2701 | ACC: 9412 13000 -160 | GYRO: 15364 4176 13624 | GDP=20954.828
FLEX: 2730 2706 2733 2900 2703 | ACC: 11248 12108 -2176 | GYRO: 14716 7191 8946 | GDP=18662.852
FLEX: 2762 2701 2743 2799 2705 | ACC: 12700 12320 -4144 | GYRO: 11324 8260 4388 | GDP=14687.243
FLEX: 2717 2713 2657 2826 2694 | ACC: 13108 11292 -4052 | GYRO: 8744 7283 243 | GDP=11382.385
FLEX: 2766 2647 2775 2795 2672 | ACC: 14428 12720 -6372 | GYRO: 7935 -278 -6226 | GDP=10089.826
FLEX: 2697 2604 2675 2763 2709 | ACC: 12080 11988 -6468 | GYRO: -4114 1833 -11626 | GDP=12467.909
FLEX: 2737 2538 2751 2714 2653 | ACC: 11088 11496 -4456 | GYRO: -5327 -2509 -15372 | GDP=16461.178
FLEX: 2708 2522 2677 2763 2643 | ACC: 10556 11888 -5168 | GYRO: -17755 857 -23590 | GDP=29537.479
FLEX: 2720 2539 2719 2801 2675 | ACC: 5372 8236 2396 | GYRO: -17849 -4441 -32768 | GDP=37577.270
FLEX: 2780 2477 2695 2756 2685 | ACC: 7492 500 4944 | GYRO: -26667 -4610 -32768 | GDP=42498.504
FLEX: 2790 2501 2677 2799 2559 | ACC: -19644 -13556 13060 | GYRO: -32768 13852 -32768 | GDP=48366.945
FLEX: 2765 2499 2800 2745 2640 | ACC: -32768 -11308 19316 | GYRO: -2255 3180 -6725 | GDP=7773.227
FLEX: 2773 2478 2747 2759 2642 | ACC: -18728 2584 5484 | GYRO: 3319 -7183 5040 | GDP=9381.517
FLEX: 2778 2480 2763 2775 2651 | ACC: -13488 5388 8296 | GYRO: 151 3292 3131 | GDP=4545.682
FLEX: 2741 2480 2769 2783 2663 | ACC: -13248 6860 7900 | GYRO: -652 -129 2422 | GDP=2511.539
FLEX: 2743 2493 2746 2751 2655 | ACC: -15276 5992 8412 | GYRO: -1359 2374 1837 | GDP=3295.046
FLEX: 2768 2496 2719 2768 2640 | ACC: -16732 5476 8212 | GYRO: -4130 875 9446 | GDP=10346.470
FLEX: 2707 2501 2725 2762 2685 | ACC: -17572 5676 8456 | GYRO: -2457 3711 13340 | GDP=14062.857
FLEX: 2693 2544 2735 2752 2608 | ACC: -16108 5576 6888 | GYRO: -1180 5053 13850 | GDP=14790.122
FLEX: 2659 2661 2662 2791 2586 | ACC: -15900 9948 4928 | GYRO: -2764 9676 19685 | GDP=22108.006
FLEX: 2629 2736 2703 2783 2559 | ACC: -13400 8264 4704 | GYRO: -6797 5039 23598 | GDP=25069.031
FLEX: 2621 2751 2607 2752 2602 | ACC: -6580 9904 2632 | GYRO: -7942 7907 24322 | GDP=26779.764
FLEX: 2641 2752 2647 2777 2662 | ACC: -5016 10264 3896 | GYRO: -9476 7016 19954 | GDP=23177.164
FLEX: 2687 2741 2667 2799 2692 | ACC: -2828 10160 5772 | GYRO: -11767 11523 13703 | GDP=21424.613
FLEX: 2655 2738 2721 2818 2730 | ACC: 664 9276 6644 | GYRO: -15083 6602 10186 | GDP=19360.730
FLEX: 2685 2705 2740 2816 2741 | ACC: -20 8632 9564 | GYRO: -11316 7805 1043 | GDP=13786.144
FLEX: 2704 2717 2745 2829 2742 | ACC: -3688 6196 11852 | GYRO: -10352 8486 -3764 | GDP=13904.812
FLEX: 2705 2704 2769 2834 2704 | ACC: -4196 6360 10224 | GYRO: -7986 10199 -7802 | GDP=15121.739
FLEX: 2726 2711 2761 2871 2721 | ACC: -20296 10992 18120 | GYRO: -5704 5614 -6080 | GDP=10050.821
FLEX: 2739 2703 2755 2845 2635 | ACC: -4132 9300 15340 | GYRO: 8169 13902 -6470 | GDP=17374.092
FLEX: 2742 2727 2752 2880 2677 | ACC: -15496 11020 9108 | GYRO: 3794 809 -2757 | GDP=4759.198
FLEX: 2719 2699 2739 2855 2642 | ACC: -11272 10316 10520 | GYRO: 4063 1355 -2476 | GDP=4947.178
FLEX: 2727 2698 2743 2883 2666 | ACC: -12500 10144 9068 | GYRO: 2511 -714 -252 | GDP=2622.674
FLEX: 2718 2711 2725 2860 2615 | ACC: -10716 9660 10544 | GYRO: 3067 -1176 788 | GDP=3377.930
FLEX: 2709 2714 2769 2831 2713 | ACC: -13232 9768 15944 | GYRO: 9064 -1846 3274 | GDP=9812.384
FLEX: 2650 2736 2721 2818 2695 | ACC: -9828 11712 20984 | GYRO: 16256 1189 7634 | GDP=17998.590
FLEX: 2641 2715 2640 2819 2691 | ACC: -2416 9304 15024 | GYRO: 28824 -8254 7586 | GDP=30927.316
FLEX: 2624 2655 2510 2736 2635 | ACC: -4480 11676 5888 | GYRO: 32767 10826 -1195 | GDP=34529.793
FLEX: 2624 2645 2450 2704 2612 | ACC: -5800 13304 -3956 | GYRO: 32092 13655 -3390 | GDP=35040.656
FLEX: 2649 2646 2370 2654 2555 | ACC: -6520 10052 -9220 | GYRO: 26272 18251 -3160 | GDP=32145.023
FLEX: 2615 2694 2387 2653 2510 | ACC: -8968 6296 -11764 | GYRO: 17941 10734 1112 | GDP=20936.447
FLEX: 2615 2686 2379 2626 2495 | ACC: -7620 3260 -15124 | GYRO: 7115 4084 872 | GDP=8250.010
FLEX: 2636 2721 2386 2634 2508 | ACC: -8580 2388 -11132 | GYRO: -2462 -4668 2073 | GDP=5670.008
FLEX: 2639 2704 2445 2655 2495 | ACC: -6324 372 -7868 | GYRO: -5720 -6873 1006 | GDP=8998.253
FLEX: 2639 2745 2471 2671 2515 | ACC: -6844 3116 -5976 | GYRO: -5337 -1742 1543 | GDP=5822.283
FLEX: 2635 2707 2503 2701 2521 | ACC: -3480 12252 -4440 | GYRO: -1192 -6034 511 | GDP=6171.802
FLEX: 2651 2697 2534 2763 2541 | ACC: -6064 23276 -5112 | GYRO: 5373 3366 -5674 | GDP=8508.429
FLEX: 2646 2727 2559 2720 2530 | ACC: -10420 24540 -9136 | GYRO: 8047 7967 -6841 | GDP=13229.761
FLEX: 2617 2722 2559 2736 2583 | ACC: -13096 19652 -11700 | GYRO: 3710 1188 -3008 | GDP=4921.738
FLEX: 2640 2704 2559 2714 2558 | ACC: -15264 15596 -9452 | GYRO: -2166 -3957 91 | GDP=4511.949
FLEX: 2608 2701 2559 2737 2559 | ACC: -16788 13008 -9788 | GYRO: -3450 -15944 3105 | GDP=16605.861
FLEX: 2624 2717 2559 2722 2607 | ACC: -15768 12880 -10720 | GYRO: -7693 -20444 14040 | GDP=25966.535
FLEX: 2643 2720 2559 2728 2621 | ACC: -21032 12304 -4472 | GYRO: -7108 -32768 21905 | GDP=40051.148
FLEX: 2640 2721 2585 2733 2625 | ACC: -11244 11960 -5588 | GYRO: -943 -32768 32767 | GDP=46349.836
FLEX: 2642 2728 2605 2767 2658 | ACC: -2468 8484 -2728 | GYRO: 3128 -29838 32767 | GDP=44427.098
