# sentence_label=What's up!
# timestamp=1764326520.1425657
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2608 2544 2416 2615 2448 | ACC: -5220 11504 9672 | GYRO: 1259 1198 -720 | GDP=1881.139
FLEX: 2628 2510 2416 2610 2460 | ACC: -4796 12412 9552 | GYRO: 754 1339 -632 | GDP=1661.584
FLEX: 2593 2519 2384 2587 2471 | ACC: -4844 11684 10564 | GYRO: 660 5781 -453 | GDP=5836.160
FLEX: 2619 2544 2435 2605 2497 | ACC: -5384 11320 11064 | GYRO: 3777 8307 -2823 | GDP=9552.031
FLEX: 2605 2548 2416 2599 2481 | ACC: -7008 11392 8772 | GYRO: 5464 5401 -3882 | GDP=8607.904
FLEX: 2611 2553 2423 2746 2479 | ACC: -7984 12076 6932 | GYRO: 3383 3892 -2846 | GDP=5889.997
FLEX: 2584 2529 2426 2589 2466 | ACC: -7988 12020 7252 | GYRO: 1401 3237 -2547 | GDP=4350.653
FLEX: 2608 2549 2459 2626 2420 | ACC: -8772 12460 8252 | GYRO: 2380 2152 -1946 | GDP=3752.655
FLEX: 2589 2519 2402 2559 2465 | ACC: -9256 13908 9896 | GYRO: 4437 3406 -2352 | GDP=6067.924
FLEX: 2621 2551 2412 2559 2454 | ACC: -12548 14656 10224 | GYRO: 9092 2226 -534 | GDP=9375.750
FLEX: 2607 2511 2459 2559 2439 | ACC: -13188 15536 5500 | GYRO: 11001 11169 4921 | GDP=16431.215
FLEX: 2605 2535 2449 2514 2422 | ACC: -16224 17728 1660 | GYRO: 3713 12524 11267 | GDP=17250.572
FLEX: 2623 2501 2480 2559 2445 | ACC: -12248 14512 -2288 | GYRO: -2942 3870 16987 | GDP=17668.912
FLEX: 2642 2487 2386 2544 2412 | ACC: -7776 13628 -1996 | GYRO: -9178 28 16813 | GDP=19154.984
FLEX: 2599 2479 2425 2516 2400 | ACC: -4668 11820 -92 | GYRO: -14625 1132 15674 | GDP=21467.332
FLEX: 2583 2486 2448 2510 2363 | ACC: -2704 11344 2160 | GYRO: -18352 -1906 13313 | GDP=22752.246
FLEX: 2591 2477 2403 2484 2374 | ACC: -568 9236 5352 | GYRO: -19122 -1426 11992 | GDP=22616.197
FLEX: 2599 2464 2416 2470 2383 | ACC: 556 8476 7144 | GYRO: -18917 186 10116 | GDP=21452.760
FLEX: 2608 2442 2386 2480 2369 | ACC: 948 6580 9472 | GYRO: -19123 2658 8191 | GDP=20972.520
FLEX: 2620 2467 2449 2480 2368 | ACC: 2136 4760 10992 | GYRO: -21215 1185 6413 | GDP=22194.752
FLEX: 2620 2469 2426 2478 2363 | ACC: 2112 2612 13108 | GYRO: -20728 3749 3836 | GDP=21410.742
FLEX: 2609 2478 2423 2481 2377 | ACC: 1848 1464 12364 | GYRO: -22271 3360 2229 | GDP=22633.062
FLEX: 2594 2469 2422 2469 2369 | ACC: 708 -1700 14284 | GYRO: -26984 3463 -11 | GDP=27205.309
FLEX: 2619 2463 2427 2497 2378 | ACC: -2168 -5892 22368 | GYRO: -23145 2928 -384 | GDP=23332.631
FLEX: 2559 2481 2433 2495 2352 | ACC: -2792 -4788 24076 | GYRO: -10759 9289 367 | GDP=14218.871
FLEX: 2559 2481 2449 2469 2354 | ACC: -4196 -4180 24600 | GYRO: 966 7632 683 | GDP=7723.151
FLEX: 2547 2451 2427 2492 2350 | ACC: -2288 -3188 19480 | GYRO: 1713 -592 -632 | GDP=1919.442
FLEX: 2559 2451 2434 2464 2352 | ACC: -2124 -2360 15712 | GYRO: 3754 1907 -574 | GDP=4249.546
FLEX: 2603 2453 2459 2449 2343 | ACC: -3048 -1688 13540 | GYRO: 1458 2763 -40 | GDP=3124.345
FLEX: 2592 2464 2459 2481 2336 | ACC: -2516 -2404 14836 | GYRO: 236 2640 260 | GDP=2663.249
FLEX: 2557 2460 2411 2455 2352 | ACC: -3684 -2728 16804 | GYRO: 548 4246 903 | GDP=4375.412
FLEX: 2591 2451 2444 2481 2343 | ACC: -3612 -2300 17128 | GYRO: 2050 3453 510 | GDP=4047.939
FLEX: 2546 2441 2432 2475 2327 | ACC: -4976 -2704 19436 | GYRO: 2962 2395 682 | GDP=3869.702
FLEX: 2559 2470 2423 2475 2352 | ACC: -3464 -2784 19832 | GYRO: 5384 5024 1276 | GDP=7473.701
FLEX: 2559 2434 2403 2455 2337 | ACC: -7620 -4140 26644 | GYRO: 8985 1600 1642 | GDP=9272.885
FLEX: 2589 2453 2455 2479 2355 | ACC: -4296 -4272 25012 | GYRO: 20322 -2147 -349 | GDP=20438.078
FLEX: 2559 2401 2462 2462 2320 | ACC: -5136 -4440 22928 | GYRO: 32767 -5424 1044 | GDP=33229.293
FLEX: 2615 2448 2419 2453 2369 | ACC: -6256 -3220 18400 | GYRO: 32767 -3700 2710 | GDP=33086.406
FLEX: 2594 2445 2365 2458 2320 | ACC: -8324 -552 15616 | GYRO: 32767 -4289 3748 | GDP=33258.371
FLEX: 2559 2458 2417 2416 2309 | ACC: -1776 -1124 6700 | GYRO: 32767 -4365 8254 | GDP=34071.367
FLEX: 2592 2474 2382 2444 2288 | ACC: -4836 -1272 636 | GYRO: 32767 -343 4420 | GDP=33065.547
FLEX: 2608 2453 2402 2460 2284 | ACC: 3104 -420 -15312 | GYRO: 32767 5738 4439 | GDP=33560.477
FLEX: 2606 2493 2437 2453 2301 | ACC: 824 3756 -22880 | GYRO: 32557 2320 2386 | GDP=32726.650
FLEX: 2608 2483 2413 2463 2304 | ACC: -124 4876 -20420 | GYRO: 14492 -7975 1319 | GDP=16593.928
FLEX: 2599 2476 2407 2445 2320 | ACC: -1744 7708 -18040 | GYRO: 6460 -5213 -321 | GDP=8307.227
FLEX: 2643 2485 2400 2427 2303 | ACC: -2444 9252 -17152 | GYRO: 5048 -4364 360 | GDP=6682.544
FLEX: 2609 2460 2389 2429 2327 | ACC: -3716 7564 -14904 | GYRO: 2692 -2746 172 | GDP=3849.281
FLEX: 2559 2447 2390 2430 2320 | ACC: -1376 9212 -16792 | GYRO: 1378 -2989 1121 | GDP=3477.017
FLEX: 2626 2470 2395 2453 2322 | ACC: -2876 7732 -13868 | GYRO: 1298 -795 -1051 | GDP=1849.711
FLEX: 2640 2451 2409 2416 2295 | ACC: -2348 9008 -15440 | GYRO: -17 -2046 109 | GDP=2048.972
FLEX: 2608 2443 2394 2443 2330 | ACC: -3080 8116 -13288 | GYRO: 663 -868 -102 | GDP=1096.995
FLEX: 2559 2495 2493 2437 2323 | ACC: -2812 9056 -13948 | GYRO: 188 180 613 | GDP=665.968
FLEX: 2593 2459 2463 2443 2337 | ACC: -2340 8628 -13644 | GYRO: 749 -969 627 | GDP=1375.896
FLEX: 2611 2485 2446 2511 2302 | ACC: -2148 9064 -13896 | GYRO: 261 -56 275 | GDP=383.252
FLEX: 2677 2474 2406 2428 2303 | ACC: -2608 8772 -13864 | GYRO: 60 -181 -145 | GDP=239.554
FLEX: 2540 2406 2374 2461 2303 | ACC: -2292 8724 -14040 | GYRO: 261 -256 -405 | GDP=545.602
FLEX: 2634 2477 2352 2469 2300 | ACC: -3192 9340 -13444 | GYRO: -551 -844 -286 | GDP=1047.728
FLEX: 2624 2480 2346 2479 2272 | ACC: -2840 9124 -13152 | GYRO: 481 191 -360 | GDP=630.430
FLEX: 2603 2476 2416 2481 2359 | ACC: -2860 9168 -13464 | GYRO: 351 -523 -53 | GDP=632.091
FLEX: 2606 2398 2439 2453 2301 | ACC: -2380 9096 -13456 | GYRO: 419 210 -295 | GDP=553.792
FLEX: 2645 2442 2447 2398 2305 | ACC: -2908 9488 -13888 | GYRO: -29 -369 -559 | GDP=670.435
FLEX: 2609 2455 2417 2432 2303 | ACC: -3284 8788 -12860 | GYRO: -410 104 -69 | GDP=428.576
FLEX: 2655 2451 2413 2405 2274 | ACC: -2860 9520 -13676 | GYRO: 870 -605 -579 | GDP=1207.545
FLEX: 2609 2442 2447 2467 2299 | ACC: -3816 9060 -12844 | GYRO: 835 -12 -39 | GDP=835.996
FLEX: 2613 2427 2430 2487 2348 | ACC: -2932 9416 -13856 | GYRO: 1087 -535 -45 | GDP=1212.361
FLEX: 2631 2448 2414 2448 2319 | ACC: -3428 9440 -13628 | GYRO: 397 670 -194 | GDP=802.586
FLEX: 2641 2480 2318 2467 2334 | ACC: -2872 9284 -13572 | GYRO: 559 -849 375 | GDP=1083.470
FLEX: 2613 2448 2420 2485 2332 | ACC: -2788 9348 -13700 | GYRO: 77 127 -223 | GDP=267.931
FLEX: 2626 2471 2407 2464 2334 | ACC: -3400 9256 -12828 | GYRO: -349 -548 -2 | GDP=649.699
FLEX: 2638 2467 2390 2461 2320 | ACC: -2244 9864 -13988 | GYRO: -712 571 -646 | GDP=1118.169
FLEX: 2613 2473 2378 2480 2305 | ACC: -4144 9216 -12152 | GYRO: 166 -1101 43 | GDP=1114.274
FLEX: 2625 2448 2384 2479 2334 | ACC: -2456 9644 -13552 | GYRO: 304 -21 60 | GDP=310.575
FLEX: 2640 2449 2405 2493 2320 | ACC: -3448 9400 -12936 | GYRO: 578 -155 -598 | GDP=845.998
FLEX: 2625 2448 2371 2453 2323 | ACC: -3088 10164 -13620 | GYRO: -900 482 -407 | GDP=1099.078
FLEX: 2627 2523 2397 2489 2336 | ACC: -3140 9524 -13212 | GYRO: -762 -881 -499 | GDP=1267.204
FLEX: 2634 2480 2398 2480 2336 | ACC: -3608 10300 -12980 | GYRO: 285 35 -622 | GDP=685.080
