# sentence_label=Thank you.
# timestamp=1764327035.09375
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2653 2522 2333 2544 2380 | ACC: -18012 9336 13852 | GYRO: -704 20548 13150 | GDP=24405.705
FLEX: 2641 2475 2319 2526 2353 | ACC: -11400 9352 9812 | GYRO: -3705 12140 19769 | GDP=23492.979
FLEX: 2642 2478 2337 2527 2350 | ACC: -8912 9036 8924 | GYRO: -5844 13771 20328 | GDP=25239.262
FLEX: 2631 2486 2329 2522 2336 | ACC: -6196 8684 10536 | GYRO: -6099 9121 20249 | GDP=23030.686
FLEX: 2625 2514 2326 2522 2332 | ACC: -2692 8648 10948 | GYRO: -5414 8063 16945 | GDP=19530.908
FLEX: 2623 2481 2320 2499 2341 | ACC: -756 8100 12036 | GYRO: -3990 7628 12624 | GDP=15279.786
FLEX: 2624 2473 2337 2501 2349 | ACC: 572 9544 11400 | GYRO: -3130 3009 8547 | GDP=9586.563
FLEX: 2605 2487 2315 2497 2354 | ACC: -1004 9812 12280 | GYRO: -1989 6844 4391 | GDP=8371.221
FLEX: 2631 2501 2323 2506 2341 | ACC: -2972 10332 11904 | GYRO: -1415 3647 1593 | GDP=4223.800
FLEX: 2606 2458 2303 2493 2297 | ACC: -4064 10232 12276 | GYRO: -148 2176 530 | GDP=2244.500
FLEX: 2640 2479 2296 2470 2320 | ACC: -4776 10840 11300 | GYRO: 1323 -43 -338 | GDP=1366.171
FLEX: 2608 2478 2327 2480 2306 | ACC: -4800 10652 11220 | GYRO: 718 3349 -451 | GDP=3454.667
FLEX: 2615 2483 2316 2479 2331 | ACC: -6140 10944 11672 | GYRO: 1786 689 -512 | GDP=1981.580
FLEX: 2613 2477 2320 2487 2315 | ACC: -5596 10924 11484 | GYRO: 1856 2109 -177 | GDP=2814.950
FLEX: 2619 2487 2314 2475 2306 | ACC: -6208 11104 11496 | GYRO: 3140 1628 148 | GDP=3540.041
FLEX: 2617 2470 2290 2481 2295 | ACC: -5876 10968 11532 | GYRO: 3536 3675 609 | GDP=5136.127
FLEX: 2606 2479 2301 2502 2335 | ACC: -6760 11732 10884 | GYRO: 4125 2305 1274 | GDP=4894.050
FLEX: 2610 2467 2269 2496 2320 | ACC: -6136 11768 9876 | GYRO: 4505 3882 2240 | GDP=6354.727
FLEX: 2615 2485 2317 2480 2333 | ACC: -7168 12080 9688 | GYRO: 5290 4544 3294 | GDP=7712.488
FLEX: 2602 2473 2303 2479 2309 | ACC: -6596 11924 9376 | GYRO: 6660 2338 3603 | GDP=7924.863
FLEX: 2611 2490 2323 2474 2352 | ACC: -5572 12124 8232 | GYRO: 8117 4020 5391 | GDP=10540.824
FLEX: 2611 2461 2304 2471 2304 | ACC: -6320 12540 7952 | GYRO: 10043 6454 5459 | GDP=13126.944
FLEX: 2602 2467 2337 2493 2288 | ACC: -4896 14056 3556 | GYRO: 11935 12015 7109 | GDP=18366.881
FLEX: 2605 2449 2320 2471 2294 | ACC: -4140 15444 416 | GYRO: 11201 10162 6101 | GDP=16307.999
FLEX: 2611 2450 2304 2496 2328 | ACC: -1924 17096 -2052 | GYRO: 5130 -3033 3148 | GDP=6739.874
FLEX: 2559 2460 2304 2467 2283 | ACC: -836 16992 -480 | GYRO: 128 -4626 -313 | GDP=4638.343
FLEX: 2622 2480 2321 2465 2320 | ACC: -2072 15956 1828 | GYRO: -274 1618 -1002 | GDP=1922.760
FLEX: 2602 2480 2305 2477 2314 | ACC: -4984 15616 2904 | GYRO: 348 -1751 -1344 | GDP=2234.601
FLEX: 2604 2490 2320 2487 2327 | ACC: -3808 15416 2260 | GYRO: 610 3165 -702 | GDP=3298.807
FLEX: 2624 2451 2290 2497 2317 | ACC: -6596 15948 2560 | GYRO: 80 690 -1368 | GDP=1534.250
FLEX: 2638 2457 2325 2507 2339 | ACC: -6100 16580 1024 | GYRO: -3239 -2641 -598 | GDP=4221.801
FLEX: 2597 2453 2290 2461 2306 | ACC: -6468 16856 1204 | GYRO: -8351 -3117 -419 | GDP=8923.590
FLEX: 2607 2480 2307 2493 2325 | ACC: -5940 15772 3748 | GYRO: -10901 -2034 2783 | GDP=11433.024
FLEX: 2608 2463 2299 2447 2287 | ACC: -5284 14924 6028 | GYRO: -11995 -931 5356 | GDP=13169.416
FLEX: 2603 2470 2299 2465 2303 | ACC: -3268 13540 8392 | GYRO: -7931 570 5042 | GDP=9415.276
FLEX: 2602 2438 2298 2484 2315 | ACC: -1192 12812 8884 | GYRO: -5006 2900 5218 | GDP=7790.864
FLEX: 2559 2479 2307 2523 2343 | ACC: -540 12544 9152 | GYRO: -1942 3485 3908 | GDP=5584.716
FLEX: 2559 2461 2269 2480 2277 | ACC: -692 12448 9696 | GYRO: 410 8282 2813 | GDP=8756.288
FLEX: 2583 2462 2288 2476 2318 | ACC: -1412 13220 8568 | GYRO: 4822 11879 1311 | GDP=12887.243
FLEX: 2559 2458 2288 2462 2305 | ACC: -2036 13364 6952 | GYRO: 5163 15425 483 | GDP=16273.307
FLEX: 2602 2448 2306 2493 2315 | ACC: -1644 13124 7156 | GYRO: 8731 11860 -3476 | GDP=15131.839
FLEX: 2559 2509 2264 2502 2328 | ACC: -2580 12436 6672 | GYRO: 11528 11146 -7428 | GDP=17672.105
FLEX: 2592 2496 2322 2435 2351 | ACC: -4636 11616 4288 | GYRO: 16999 7007 -14835 | GDP=23625.014
FLEX: 2623 2427 2315 2478 2336 | ACC: -5304 8660 -52 | GYRO: 24029 10733 -23386 | GDP=35206.465
