# sentence_label=What's up!
# timestamp=1764326363.7846148
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2627 2605 2352 2602 2454 | ACC: 3784 6424 14844 | GYRO: -469 6893 -3146 | GDP=7591.490
FLEX: 2608 2593 2379 2615 2445 | ACC: 7376 6488 15944 | GYRO: -236 12499 -6005 | GDP=13868.696
FLEX: 2626 2592 2384 2608 2448 | ACC: 5840 5744 14292 | GYRO: 3210 32767 -14241 | GDP=35871.809
FLEX: 2638 2625 2364 2610 2410 | ACC: -13872 6332 16464 | GYRO: 11221 32767 -14779 | GDP=37656.418
FLEX: 2624 2609 2385 2596 2428 | ACC: -19852 9348 8672 | GYRO: 7706 32767 -3611 | GDP=33854.070
FLEX: 2626 2607 2391 2547 2403 | ACC: -20656 6832 7968 | GYRO: 5837 27943 6664 | GDP=29313.662
FLEX: 2639 2625 2412 2555 2416 | ACC: -17080 7272 3148 | GYRO: 4500 20195 11809 | GDP=23823.107
FLEX: 2616 2629 2442 2543 2431 | ACC: -16528 7964 -740 | GYRO: -1040 23085 14598 | GDP=27333.137
FLEX: 2660 2629 2448 2548 2456 | ACC: -14800 6716 -2960 | GYRO: -7561 17484 17299 | GDP=25731.584
FLEX: 2611 2601 2415 2513 2448 | ACC: -10420 6600 -2700 | GYRO: -14034 8193 17787 | GDP=24092.648
FLEX: 2647 2599 2441 2512 2455 | ACC: -8212 8920 -1984 | GYRO: -19743 5186 16670 | GDP=26354.687
FLEX: 2591 2559 2425 2496 2416 | ACC: -6440 8308 1872 | GYRO: -26816 3690 15331 | GDP=31108.736
FLEX: 2633 2559 2401 2459 2423 | ACC: -3436 9172 4132 | GYRO: -25703 -1617 13682 | GDP=29162.578
FLEX: 2559 2559 2403 2450 2416 | ACC: -2752 6812 8844 | GYRO: -27615 3874 9163 | GDP=29352.285
FLEX: 2613 2547 2433 2476 2394 | ACC: -2632 6760 9348 | GYRO: -24390 4835 7042 | GDP=25842.584
FLEX: 2607 2538 2448 2459 2394 | ACC: -4168 4112 12008 | GYRO: -25747 6091 5284 | GDP=26980.158
FLEX: 2626 2559 2447 2438 2384 | ACC: -4656 3024 12884 | GYRO: -25465 5374 3336 | GDP=26238.807
FLEX: 2614 2541 2451 2454 2387 | ACC: -4496 196 20000 | GYRO: -22098 3686 2788 | GDP=22576.119
FLEX: 2624 2545 2469 2451 2413 | ACC: -3820 -808 24160 | GYRO: -12459 3986 -401 | GDP=13087.233
FLEX: 2611 2543 2438 2437 2384 | ACC: -6952 1144 22104 | GYRO: -827 6810 -2085 | GDP=7169.885
FLEX: 2621 2544 2416 2455 2413 | ACC: -9280 2476 18144 | GYRO: 725 1351 -1670 | GDP=2267.096
FLEX: 2603 2559 2434 2478 2385 | ACC: -7784 2028 15616 | GYRO: 2407 -373 -1207 | GDP=2718.387
FLEX: 2610 2539 2395 2442 2401 | ACC: -8012 2528 13952 | GYRO: 2612 232 -433 | GDP=2657.792
FLEX: 2608 2559 2419 2454 2404 | ACC: -7132 2224 14720 | GYRO: 2671 -1556 -172 | GDP=3095.959
FLEX: 2596 2559 2409 2481 2391 | ACC: -7608 2088 17584 | GYRO: 3855 -1770 -37 | GDP=4242.086
FLEX: 2631 2559 2412 2417 2366 | ACC: -8296 2156 20572 | GYRO: 7348 -6265 804 | GDP=9689.672
FLEX: 2608 2559 2462 2475 2367 | ACC: -8020 2600 20640 | GYRO: 13148 -5867 1082 | GDP=14438.224
FLEX: 2609 2541 2403 2465 2336 | ACC: -8276 2368 22316 | GYRO: 17763 -13037 1167 | GDP=22064.664
FLEX: 2605 2550 2405 2463 2361 | ACC: -5504 2100 20944 | GYRO: 27268 -11858 1767 | GDP=29787.217
FLEX: 2559 2540 2373 2443 2326 | ACC: -6304 3040 17544 | GYRO: 32767 -10785 1501 | GDP=34528.910
FLEX: 2556 2544 2378 2443 2355 | ACC: -4420 2944 14100 | GYRO: 32767 -9300 2427 | GDP=34147.570
FLEX: 2612 2559 2369 2405 2362 | ACC: -4628 476 10760 | GYRO: 32767 -9029 1562 | GDP=34024.094
FLEX: 2658 2559 2354 2426 2381 | ACC: 824 -476 -3760 | GYRO: 32767 7037 -2730 | GDP=33625.117
FLEX: 2704 2514 2333 2427 2393 | ACC: -1124 2172 -19016 | GYRO: 32767 10379 -1641 | GDP=34410.648
FLEX: 2610 2510 2421 2449 2443 | ACC: 1268 4536 -26316 | GYRO: 30426 -986 1699 | GDP=30489.346
FLEX: 2640 2559 2372 2463 2371 | ACC: -812 6936 -21600 | GYRO: 6150 -9119 1878 | GDP=11158.205
FLEX: 2602 2492 2416 2423 2414 | ACC: -1848 8836 -16104 | GYRO: 5618 -7012 -1147 | GDP=9057.906
FLEX: 2618 2539 2328 2448 2454 | ACC: -4728 8648 -14664 | GYRO: 2912 -992 -1053 | GDP=3251.556
FLEX: 2659 2539 2369 2441 2358 | ACC: -2260 8772 -16704 | GYRO: 2796 -1639 -69 | GDP=3241.712
FLEX: 2628 2533 2416 2479 2395 | ACC: -3844 9276 -15024 | GYRO: 217 -1135 384 | GDP=1217.690
FLEX: 2621 2558 2375 2428 2394 | ACC: -2336 9608 -14188 | GYRO: 77 -2133 1494 | GDP=2605.313
FLEX: 2671 2513 2385 2428 2277 | ACC: -2972 8852 -13176 | GYRO: 535 600 -153 | GDP=818.312
FLEX: 2608 2512 2362 2432 2384 | ACC: -2648 9184 -13428 | GYRO: 755 -1608 1222 | GDP=2156.148
FLEX: 2559 2559 2368 2439 2323 | ACC: -2180 8492 -13148 | GYRO: 509 134 262 | GDP=587.946
FLEX: 2606 2609 2391 2475 2352 | ACC: -2196 9324 -13804 | GYRO: 455 -536 527 | GDP=878.664
FLEX: 2645 2533 2378 2537 2344 | ACC: -2224 8992 -13476 | GYRO: 621 -64 -19 | GDP=624.578
FLEX: 2660 2529 2389 2387 2336 | ACC: -2532 9596 -13652 | GYRO: 657 -198 -285 | GDP=743.020
FLEX: 2635 2535 2403 2442 2343 | ACC: -2888 9452 -13448 | GYRO: 350 114 -407 | GDP=548.767
FLEX: 2638 2531 2384 2423 2387 | ACC: -2792 9632 -13780 | GYRO: 671 -458 -79 | GDP=816.239
FLEX: 2628 2529 2384 2437 2386 | ACC: -3096 9372 -13288 | GYRO: 397 -278 70 | GDP=489.687
FLEX: 2631 2530 2386 2414 2341 | ACC: -2352 9428 -13672 | GYRO: 692 -510 202 | GDP=883.045
FLEX: 2639 2528 2384 2420 2385 | ACC: -2764 9368 -13184 | GYRO: 575 111 -424 | GDP=722.995
FLEX: 2654 2543 2370 2435 2403 | ACC: -2668 9468 -13524 | GYRO: 558 -457 -152 | GDP=737.100
FLEX: 2647 2534 2375 2432 2320 | ACC: -3028 9156 -13236 | GYRO: 627 113 -474 | GDP=794.087
FLEX: 2635 2515 2379 2429 2384 | ACC: -3124 9664 -13380 | GYRO: 667 -357 -272 | GDP=803.942
FLEX: 2658 2549 2398 2417 2391 | ACC: -3172 9228 -13324 | GYRO: 626 187 -239 | GDP=695.677
FLEX: 2656 2539 2386 2430 2384 | ACC: -2664 9348 -13812 | GYRO: 628 -282 -136 | GDP=701.715
FLEX: 2647 2545 2393 2437 2389 | ACC: -3036 9336 -13524 | GYRO: 186 -44 -192 | GDP=270.917
FLEX: 2619 2534 2396 2427 2384 | ACC: -2880 9440 -13436 | GYRO: 693 -465 -53 | GDP=836.231
FLEX: 2658 2559 2396 2426 2446 | ACC: -2984 9256 -13256 | GYRO: 486 70 -147 | GDP=512.548
FLEX: 2655 2534 2388 2462 2384 | ACC: -3044 9300 -13224 | GYRO: 530 -432 -261 | GDP=731.878
FLEX: 2632 2528 2365 2495 2402 | ACC: -3220 9460 -13080 | GYRO: 514 524 -461 | GDP=866.772
FLEX: 2654 2551 2380 2448 2373 | ACC: -3024 9308 -13552 | GYRO: 425 -542 143 | GDP=703.447
FLEX: 2642 2531 2387 2442 2401 | ACC: -3096 9412 -13228 | GYRO: 427 502 -644 | GDP=921.449
FLEX: 2621 2543 2382 2442 2377 | ACC: -3592 9720 -13144 | GYRO: 656 -603 366 | GDP=963.276
FLEX: 2652 2539 2420 2454 2398 | ACC: -2164 9032 -13896 | GYRO: 518 168 -266 | GDP=606.056
FLEX: 2623 2522 2373 2439 2380 | ACC: -3572 9032 -12800 | GYRO: 147 -322 -331 | GDP=484.617
FLEX: 2659 2540 2402 2449 2414 | ACC: -2984 9432 -13220 | GYRO: 119 -22 -414 | GDP=431.325
FLEX: 2624 2523 2406 2451 2377 | ACC: -3400 9620 -12984 | GYRO: 468 -373 -214 | GDP=635.570
FLEX: 2622 2540 2387 2470 2401 | ACC: -2952 9472 -13200 | GYRO: 183 -348 -204 | GDP=442.955
FLEX: 2627 2510 2398 2448 2390 | ACC: -3576 8948 -12508 | GYRO: 359 -623 -486 | GDP=867.874
FLEX: 2672 2559 2397 2460 2417 | ACC: -3304 9628 -13136 | GYRO: 186 -212 -514 | GDP=586.290
FLEX: 2609 2544 2377 2461 2403 | ACC: -3624 9536 -12892 | GYRO: 521 -390 -416 | GDP=772.397
FLEX: 2639 2540 2398 2496 2438 | ACC: -3284 9616 -13192 | GYRO: 268 -299 -679 | GDP=788.838
FLEX: 2615 2528 2374 2471 2394 | ACC: -3728 9688 -13064 | GYRO: 791 -481 -310 | GDP=976.290
FLEX: 2607 2545 2465 2454 2405 | ACC: -3892 9700 -12896 | GYRO: 502 248 -320 | GDP=644.909
