# sentence_label=See you later
# timestamp=1764327224.0090466
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=79
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2624 2523 2419 2683 2559 | ACC: -13196 8728 4452 | GYRO: 1006 3677 1379 | GDP=4053.888
FLEX: 2630 2503 2398 2682 2559 | ACC: -12716 9100 4052 | GYRO: 1372 -1427 141 | GDP=1984.589
FLEX: 2640 2511 2417 2705 2605 | ACC: -
FLEX: 2597 2524 2401 2652 2559 | ACC: -12836 3572 11568 | GYRO: 11051 16642 350 | GDP=19980.072
FLEX: 2610 2518 2415 2685 2605 | ACC: -14824 8820 6956 | GYRO: 10512 26557 4663 | GDP=28939.937
FLEX: 2618 2529 2409 2668 2597 | ACC: -17496 8380 4932 | GYRO: 10634 32767 5258 | GDP=34848.313
FLEX: 2608 2543 2445 2672 2640 | ACC: -17180 11172 884 | GYRO: 10545 32606 6142 | GDP=34814.832
FLEX: 2619 2519 2407 2659 2605 | ACC: -16232 10892 -1592 | GYRO: 6186 21359 9611 | GDP=24224.879
FLEX: 2628 2508 2427 2717 2638 | ACC: -14016 11688 -4200 | GYRO: 155 12726 10150 | GDP=16278.747
FLEX: 2592 2450 2307 2672 2674 | ACC: -10816 9096 -4132 | GYRO: -1325 12329 10435 | GDP=16206.452
FLEX: 2605 2480 2320 2682 2622 | ACC: -10764 11792 -4828 | GYRO: -2930 6339 11035 | GDP=13059.060
FLEX: 2559 2434 2262 2725 2704 | ACC: -7108 10260 -4592 | GYRO: -3314 8901 9740 | GDP=13604.338
FLEX: 2559 2412 2272 2737 2722 | ACC: -7952 12024 -4476 | GYRO: -3454 4984 10352 | GDP=11997.261
FLEX: 2549 2401 2267 2736 2715 | ACC: -4688 12016 -4520 | GYRO: -1863 4477 10563 | GDP=11622.877
FLEX: 2515 2430 2294 2719 2769 | ACC: -5680 13128 -3280 | GYRO: -124 811 9569 | GDP=9604.106
FLEX: 2507 2416 2277 2711 2725 | ACC: -1732 13952 -4404 | GYRO: -880 -1832 9456 | GDP=9671.947
FLEX: 2447 2407 2262 2731 2722 | ACC: -2724 14956 -3788 | GYRO: -488 553 8227 | GDP=8259.993
FLEX: 2506 2430 2246 2737 2726 | ACC: -1472 15280 -2620 | GYRO: -2309 -1299 6567 | GDP=7081.269
FLEX: 2492 2397 2208 2738 2691 | ACC: -376 15624 -3404 | GYRO: 53 -3434 7526 | GDP=8272.596
FLEX: 2448 2406 2199 2695 2666 | ACC: 560 14948 -3420 | GYRO: -1123 -562 5619 | GDP=5757.615
FLEX: 2480 2419 2221 2691 2676 | ACC: 268 15652 -3984 | GYRO: -1689 2948 2545 | GDP=4245.050
FLEX: 2451 2407 2195 2699 2688 | ACC: -1092 15540 -2576 | GYRO: -7177 291 2669 | GDP=7662.739
FLEX: 2485 2409 2205 2720 2719 | ACC: 1528 16784 2312 | GYRO: -1891 -2236 2074 | GDP=3588.461
FLEX: 2452 2405 2176 2710 2701 | ACC: 3356 17080 300 | GYRO: 2399 1436 -1103 | GDP=3005.646
FLEX: 2479 2403 2158 2716 2711 | ACC: -2460 17044 -4272 | GYRO: 2849 4575 -2864 | GDP=6103.271
FLEX: 2440 2397 2149 2703 2712 | ACC: -5952 15696 -6428 | GYRO: -2963 4580 640 | GDP=5492.301
