# sentence_label=Rest
# timestamp=1764406613.6971378
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2658 2615 2501 2619 2559 | ACC: -1428 7144 14856 | GYRO: 630 -62 58 | GDP=635.695
FLEX: 2546 2649 2502 2711 2522 | ACC: -1388 7220 14808 | GYRO: 647 42 -61 | GDP=651.225
FLEX: 2600 2621 2477 2704 2608 | ACC: -1300 7276 14744 | GYRO: 684 -78 42 | GDP=689.713
FLEX: 2626 2640 2453 2688 2549 | ACC: -1544 7152 14916 | GYRO: 624 -8 -8 | GDP=624.103
FLEX: 2644 2614 2467 2675 2529 | ACC: -1316 7172 14904 | GYRO: 638 73 -46 | GDP=643.808
FLEX: 2674 2631 2494 2702 2558 | ACC: -1436 7224 14872 | GYRO: 708 -55 49 | GDP=711.822
FLEX: 2641 2608 2498 2687 2540 | ACC: -1488 7236 14828 | GYRO: 656 -4 4 | GDP=656.024
FLEX: 2642 2633 2496 2706 2543 | ACC: -1312 7184 14776 | GYRO: 631 -13 -11 | GDP=631.230
FLEX: 2631 2631 2458 2682 2544 | ACC: -1440 7192 14848 | GYRO: 673 -35 22 | GDP=674.268
FLEX: 2651 2636 2496 2686 2553 | ACC: -1460 7188 14836 | GYRO: 627 20 -28 | GDP=627.943
FLEX: 2634 2639 2480 2662 2512 | ACC: -1372 7228 14864 | GYRO: 669 -94 66 | GDP=678.788
FLEX: 2643 2650 2479 2702 2542 | ACC: -1392 7152 14844 | GYRO: 627 66 -23 | GDP=630.883
FLEX: 2659 2613 2458 2672 2539 | ACC: -1332 7200 14932 | GYRO: 627 -39 13 | GDP=628.346
FLEX: 2657 2657 2460 2669 2559 | ACC: -1352 7216 14884 | GYRO: 636 -20 -13 | GDP=636.447
FLEX: 2635 2624 2485 2624 2518 | ACC: -1392 7244 14956 | GYRO: 653 -21 0 | GDP=653.338
FLEX: 2645 2657 2478 2722 2542 | ACC: -1372 7256 14796 | GYRO: 638 19 -28 | GDP=638.897
FLEX: 2623 2631 2493 2704 2523 | ACC: -1412 7176 14940 | GYRO: 653 -41 18 | GDP=654.533
FLEX: 2623 2631 2467 2665 2542 | ACC: -1524 7232 14936 | GYRO: 646 43 -58 | GDP=650.022
FLEX: 2621 2638 2479 2665 2532 | ACC: -1320 7224 14876 | GYRO: 620 3 10 | GDP=620.088
FLEX: 2645 2622 2516 2678 2540 | ACC: -1424 7208 14964 | GYRO: 623 2 0 | GDP=623.003
FLEX: 2639 2629 2465 2688 2544 | ACC: -1408 7184 14816 | GYRO: 615 -35 11 | GDP=616.093
FLEX: 2665 2631 2506 2694 2512 | ACC: -1372 7244 14748 | GYRO: 646 -6 0 | GDP=646.028
FLEX: 2639 2626 2467 2670 2519 | ACC: -1400 7224 14928 | GYRO: 610 6 -17 | GDP=610.266
FLEX: 2672 2627 2487 2705 2541 | ACC: -1400 7196 14748 | GYRO: 654 -5 7 | GDP=654.057
FLEX: 2635 2640 2479 2677 2527 | ACC: -1432 7200 14924 | GYRO: 630 -17 25 | GDP=630.725
FLEX: 2647 2657 2462 2666 2559 | ACC: -1440 7168 14880 | GYRO: 648 11 -5 | GDP=648.113
FLEX: 2639 2651 2475 2686 2542 | ACC: -1364 7296 14816 | GYRO: 594 -2 -23 | GDP=594.448
FLEX: 2634 2608 2491 2688 2551 | ACC: -1428 7152 14892 | GYRO: 615 -8 14 | GDP=615.211
FLEX: 2628 2624 2475 2666 2511 | ACC: -1456 7232 14824 | GYRO: 667 33 -45 | GDP=669.330
FLEX: 2647 2639 2480 2680 2555 | ACC: -1392 7224 14768 | GYRO: 674 -70 24 | GDP=678.050
FLEX: 2639 2640 2473 2672 2552 | ACC: -1412 7268 14820 | GYRO: 642 33 -32 | GDP=643.644
FLEX: 2653 2645 2465 2669 2513 | ACC: -1488 7192 14900 | GYRO: 624 -57 -27 | GDP=627.179
FLEX: 2669 2624 2503 2679 2534 | ACC: -1320 7276 14812 | GYRO: 667 32 6 | GDP=667.794
FLEX: 2651 2640 2490 2672 2527 | ACC: -1496 7280 14784 | GYRO: 659 -27 6 | GDP=659.580
FLEX: 2645 2636 2470 2697 2544 | ACC: -1348 7180 14920 | GYRO: 631 20 -31 | GDP=632.078
FLEX: 2638 2633 2538 2675 2589 | ACC: -1376 7220 14748 | GYRO: 679 -46 44 | GDP=681.977
FLEX: 2665 2626 2496 2682 2530 | ACC: -1476 7196 14796 | GYRO: 633 11 -18 | GDP=633.351
FLEX: 2650 2559 2559 2697 2557 | ACC: -1400 7204 14936 | GYRO: 654 -17 4 | GDP=654.233
FLEX: 2655 2634 2495 2695 2521 | ACC: -1500 7208 14900 | GYRO: 708 -110 92 | GDP=722.377
FLEX: 2644 2641 2475 2683 2540 | ACC: -1356 7220 14896 | GYRO: 649 0 36 | GDP=649.998
FLEX: 2649 2631 2490 2683 2549 | ACC: -1352 7200 14760 | GYRO: 658 -58 25 | GDP=661.024
FLEX: 2667 2637 2439 2710 2557 | ACC: -1404 7200 14756 | GYRO: 687 -35 30 | GDP=688.545
FLEX: 2637 2661 2501 2677 2559 | ACC: -1336 7232 14880 | GYRO: 621 -43 -38 | GDP=623.646
FLEX: 2656 2629 2467 2685 2490 | ACC: -1400 7176 14912 | GYRO: 672 12 -30 | GDP=672.776
FLEX: 2640 2613 2457 2704 2544 | ACC: -1356 7280 14860 | GYRO: 693 -85 103 | GDP=705.750
FLEX: 2641 2630 2486 2704 2544 | ACC: -1260 7180 14768 | GYRO: 675 -125 122 | GDP=697.233
FLEX: 2670 2635 2479 2663 2544 | ACC: -1336 7104 14776 | GYRO: 595 19 -49 | GDP=597.317
FLEX: 2645 2640 2480 2703 2559 | ACC: -1360 7164 14916 | GYRO: 607 -3 -30 | GDP=607.748
FLEX: 2635 2596 2495 2688 2546 | ACC: -1372 7204 14852 | GYRO: 643 39 -25 | GDP=644.667
FLEX: 2653 2656 2494 2681 2555 | ACC: -1356 7308 14812 | GYRO: 650 -11 -20 | GDP=650.401
FLEX: 2653 2613 2490 2672 2547 | ACC: -1392 7168 14860 | GYRO: 662 -48 8 | GDP=663.786
FLEX: 2650 2639 2461 2691 2558 | ACC: -1384 7220 14768 | GYRO: 639 12 -16 | GDP=639.313
FLEX: 2640 2624 2485 2677 2543 | ACC: -1364 7276 14872 | GYRO: 646 -12 18 | GDP=646.362
FLEX: 2691 2639 2493 2704 2559 | ACC: -1368 7192 14856 | GYRO: 651 -16 -25 | GDP=651.676
FLEX: 2658 2631 2458 2659 2529 | ACC: -1404 7236 14844 | GYRO: 630 19 -32 | GDP=631.098
FLEX: 2661 2638 2476 2651 2559 | ACC: -1372 7200 14824 | GYRO: 617 2 -21 | GDP=617.361
FLEX: 2642 2608 2480 2680 2535 | ACC: -1368 7276 14828 | GYRO: 643 41 1 | GDP=644.307
FLEX: 2629 2638 2459 2678 2529 | ACC: -1404 7244 14764 | GYRO: 692 14 3 | GDP=692.148
FLEX: 2647 2647 2479 2691 2609 | ACC: -1332 7256 14820 | GYRO: 646 3 -30 | GDP=646.703
FLEX: 2640 2654 2501 2704 2519 | ACC: -1364 7160 14848 | GYRO: 601 -21 -70 | GDP=605.427
FLEX: 2624 2559 2485 2669 2490 | ACC: -1344 7196 14784 | GYRO: 651 -39 59 | GDP=654.831
