# sentence_label=Where do you live?
# timestamp=1764406517.0156395
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2608 2687 2603 2741 2531 | ACC: -2752 11080 17844 | GYRO: 25535 16814 7759 | GDP=31542.811
FLEX: 2606 2700 2661 2791 2559 | ACC: -2000 12884 10684 | GYRO: 28355 14822 10354 | GDP=33628.902
FLEX: 2549 2661 2629 2749 2541 | ACC: 1128 10172 4588 | GYRO: 30918 17528 14393 | GDP=38344.648
FLEX: 2615 2672 2638 2782 2535 | ACC: 856 11700 -1796 | GYRO: 27739 14045 13990 | GDP=34094.492
FLEX: 2605 2637 2650 2787 2554 | ACC: 6848 11252 -6540 | GYRO: 19101 15462 12095 | GDP=27389.975
FLEX: 2668 2642 2687 2768 2589 | ACC: 5540 10764 -6260 | GYRO: 13523 10648 8308 | GDP=19112.150
FLEX: 2704 2599 2672 2739 2592 | ACC: 9392 11916 -9588 | GYRO: 5227 6894 2980 | GDP=9150.364
FLEX: 2663 2585 2690 2763 2590 | ACC: 9184 11588 -8492 | GYRO: -1500 5207 -3382 | GDP=6387.548
FLEX: 2707 2527 2694 2754 2547 | ACC: 7864 12536 -7204 | GYRO: -10650 2224 -9351 | GDP=14346.075
FLEX: 2736 2528 2689 2725 2559 | ACC: 6116 11864 -3428 | GYRO: -10062 -1067 -13445 | GDP=16827.072
FLEX: 2735 2476 2672 2747 2549 | ACC: 5360 13284 -2400 | GYRO: -16986 -5966 -19465 | GDP=26514.215
FLEX: 2711 2493 2670 2749 2582 | ACC: 3568 9980 3284 | GYRO: -22801 -4663 -29860 | GDP=37858.273
FLEX: 2711 2489 2675 2723 2527 | ACC: 316 7520 6448 | GYRO: -30380 -8749 -32768 | GDP=45532.750
FLEX: 2750 2501 2694 2742 2587 | ACC: -7904 -5060 7188 | GYRO: -32768 11283 -32768 | GDP=47694.758
FLEX: 2737 2502 2655 2717 2549 | ACC: -32768 -17212 30588 | GYRO: -872 -4489 -8676 | GDP=9807.369
FLEX: 2767 2459 2673 2726 2629 | ACC: -12228 2240 9048 | GYRO: 9796 -6955 2832 | GDP=12343.171
FLEX: 2737 2468 2655 2732 2559 | ACC: -14432 3652 11204 | GYRO: 158 5251 1818 | GDP=5559.055
FLEX: 2741 2496 2698 2750 2591 | ACC: -11888 5100 10992 | GYRO: 3182 -3191 3731 | GDP=5850.467
FLEX: 2735 2498 2644 2753 2559 | ACC: -8672 4268 9640 | GYRO: 876 236 1875 | GDP=2082.954
FLEX: 2755 2496 2593 2738 2559 | ACC: -12088 3004 11300 | GYRO: 1680 -1171 3337 | GDP=3915.253
FLEX: 2723 2477 2689 2737 2544 | ACC: -9224 1844 9372 | GYRO: 2980 -2182 5943 | GDP=6997.197
FLEX: 2721 2492 2669 2672 2559 | ACC: -9508 4700 9880 | GYRO: 2106 -480 3503 | GDP=4115.416
FLEX: 2720 2484 2626 2721 2554 | ACC: -11580 4988 11976 | GYRO: 3108 1089 8835 | GDP=9428.828
FLEX: 2736 2542 2651 2768 2559 | ACC: -12540 5332 16720 | GYRO: 11913 -6037 5907 | GDP=14603.342
FLEX: 2704 2486 2614 2730 2556 | ACC: -9484 9328 10528 | GYRO: 17144 -4167 6484 | GDP=18796.885
FLEX: 2720 2510 2586 2726 2597 | ACC: -8380 10864 7772 | GYRO: 21899 880 8652 | GDP=23562.633
FLEX: 2668 2505 2587 2705 2586 | ACC: -3708 10036 5528 | GYRO: 23036 7302 565 | GDP=24172.211
FLEX: 2642 2630 2544 2736 2598 | ACC: -11408 22920 -8972 | GYRO: 5306 28358 -9450 | GDP=30358.398
FLEX: 2593 2655 2607 2704 2638 | ACC: -18132 12460 -4212 | GYRO: -19484 13872 -13716 | GDP=27571.494
FLEX: 2511 2658 2544 2740 2655 | ACC: -18936 6168 960 | GYRO: -18260 -758 4405 | GDP=18799.102
FLEX: 2497 2642 2480 2678 2646 | ACC: -15744 10904 7120 | GYRO: -15481 -6074 17003 | GDP=23783.541
FLEX: 2456 2623 2459 2730 2633 | ACC: -8220 8328 23552 | GYRO: 5415 -19616 20809 | GDP=29105.396
FLEX: 2446 2616 2425 2747 2629 | ACC: 19148 13816 10120 | GYRO: 25151 -20534 7467 | GDP=33316.273
FLEX: 2448 2559 2433 2737 2646 | ACC: 9280 14076 548 | GYRO: 19629 24941 -25123 | GDP=40478.590
FLEX: 2415 2586 2384 2735 2615 | ACC: -13376 6956 -4216 | GYRO: 13788 31453 -32768 | GDP=47467.273
FLEX: 2432 2607 2384 2731 2642 | ACC: -22108 5584 -11660 | GYRO: 4644 21019 -24044 | GDP=32271.955
FLEX: 2448 2616 2384 2707 2638 | ACC: -30208 4260 -9568 | GYRO: -5757 184 720 | GDP=5804.766
FLEX: 2458 2623 2406 2705 2639 | ACC: -21392 8064 -6488 | GYRO: -9084 -21554 19790 | GDP=30638.832
FLEX: 2445 2640 2435 2718 2619 | ACC: -18112 9388 376 | GYRO: -20286 -32768 32767 | GDP=50585.965
FLEX: 2431 2631 2454 2715 2623 | ACC: 832 7160 16004 | GYRO: 5929 -32768 32767 | GDP=46717.996
FLEX: 2471 2640 2467 2737 2627 | ACC: 24556 9452 5212 | GYRO: 8518 -32526 17427 | GDP=37870.797
FLEX: 2451 2596 2459 2706 2603 | ACC: 15796 15384 236 | GYRO: 5919 19124 -31286 | GDP=37142.641
FLEX: 2533 2620 2526 2728 2671 | ACC: -6016 9064 3084 | GYRO: -2984 22791 -32768 | GDP=40025.938
FLEX: 2607 2627 2587 2767 2600 | ACC: -32768 11636 5592 | GYRO: 13557 18482 -25122 | GDP=34007.227
FLEX: 2559 2704 2609 2847 2557 | ACC: -25900 9132 -5600 | GYRO: 3889 -32768 10606 | GDP=34660.547
FLEX: 2642 2544 2587 2684 2616 | ACC: -19236 6768 1636 | GYRO: 1991 -32768 32767 | GDP=46382.996
FLEX: 2650 2445 2615 2733 2517 | ACC: 88 7172 -1280 | GYRO: 8339 -30998 32767 | GDP=45870.375
FLEX: 2622 2448 2554 2747 2595 | ACC: 9944 7960 4572 | GYRO: 3075 5959 32767 | GDP=33446.098
FLEX: 2671 2531 2607 2719 2559 | ACC: 21204 7192 8852 | GYRO: 15897 -25985 13831 | GDP=33454.914
FLEX: 2729 2455 2512 2674 2586 | ACC: 24776 15216 -4404 | GYRO: 486 10041 -23171 | GDP=25257.732
FLEX: 2729 2448 2531 2764 2545 | ACC: 4360 11344 4852 | GYRO: -7872 1438 -32768 | GDP=33730.965
FLEX: 2807 2480 2549 2672 2583 | ACC: -11424 11828 4528 | GYRO: -10488 13796 -32768 | GDP=37068.445
FLEX: 2734 2486 2595 2714 2601 | ACC: -26780 11296 9476 | GYRO: -5157 9480 -7331 | GDP=13046.402
FLEX: 2705 2481 2550 2683 2607 | ACC: -14820 11936 6900 | GYRO: 1359 -2072 25888 | GDP=26006.318
FLEX: 2701 2499 2550 2690 2586 | ACC: -4172 11900 6924 | GYRO: 834 -3249 32767 | GDP=32938.242
FLEX: 2672 2492 2555 2724 2559 | ACC: 25832 -1528 8784 | GYRO: 3767 -15816 32767 | GDP=36578.852
FLEX: 2676 2501 2608 2715 2559 | ACC: 29940 15272 -2448 | GYRO: 9546 12855 -12315 | GDP=20199.910
FLEX: 2672 2492 2608 2734 2559 | ACC: 2608 13816 19056 | GYRO: 10303 9502 -19456 | GDP=23978.652
FLEX: 2665 2496 2663 2727 2592 | ACC: -2096 17624 7608 | GYRO: 24519 20454 -15123 | GDP=35330.617
FLEX: 2659 2454 2651 2718 2625 | ACC: -6288 16360 1624 | GYRO: 23811 26287 -245 | GDP=35468.723
FLEX: 2672 2470 2657 2705 2642 | ACC: -336 14376 -2072 | GYRO: 25192 16213 12704 | GDP=32540.588
FLEX: 2695 2480 2697 2723 2628 | ACC: 6084 9764 -4928 | GYRO: 23389 8592 15368 | GDP=29275.301
FLEX: 2729 2489 2670 2722 2676 | ACC: 11464 10384 -11636 | GYRO: 18713 5326 8970 | GDP=21424.369
FLEX: 2721 2485 2677 2725 2624 | ACC: 13640 9036 -13700 | GYRO: 12752 3411 2000 | GDP=13350.972
FLEX: 2768 2485 2640 2749 2691 | ACC: 13544 9996 -15132 | GYRO: -479 609 -6426 | GDP=6472.542
FLEX: 2752 2483 2662 2737 2641 | ACC: 10984 10216 -11608 | GYRO: -9240 -1783 -14142 | GDP=16986.844
FLEX: 2768 2496 2659 2726 2672 | ACC: 10332 12736 -11972 | GYRO: -23874 -6233 -24622 | GDP=34857.727
FLEX: 2758 2485 2646 2740 2676 | ACC: 5624 9124 -3144 | GYRO: -32768 -7509 -32768 | GDP=46945.379
FLEX: 2753 2461 2686 2737 2639 | ACC: 196 6256 1304 | GYRO: -32768 -8642 -32768 | GDP=47139.875
FLEX: 2757 2469 2624 2737 2626 | ACC: -12116 -1884 10272 | GYRO: -32768 8195 -32768 | GDP=47059.980
FLEX: 2765 2504 2621 2721 2609 | ACC: -24872 -9380 23584 | GYRO: -11983 4632 -16754 | GDP=21112.656
FLEX: 2766 2478 2607 2684 2616 | ACC: -15892 192 10132 | GYRO: 3900 -9731 -4595 | GDP=11446.239
FLEX: 2764 2494 2649 2755 2608 | ACC: -14488 2508 10720 | GYRO: -1851 2459 -1091 | GDP=3265.450
FLEX: 2743 2465 2608 2709 2638 | ACC: -12552 4940 10580 | GYRO: 2021 -2743 1158 | GDP=3598.535
FLEX: 2754 2476 2627 2736 2642 | ACC: -10352 6400 9352 | GYRO: 92 1167 434 | GDP=1248.483
FLEX: 2743 2461 2607 2733 2647 | ACC: -12224 5684 11232 | GYRO: 139 -251 0 | GDP=286.918
