# sentence_label=How are you?
# timestamp=1764326753.1392765
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=77
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2639 2682 2477 2688 2544 | ACC: -1048 10888 12880 | GYRO: 364 3481 -1417 | GDP=3775.943
FLEX: 2513 2731 2645 2785 2704 | ACC: -7552 11396 16152 | GYRO: 9815 11250 2161 | GDP=15085.313
FLEX: 2500 2749 2635 2845 2740 | ACC: -9056 11724 14248 | GYRO: 16391 10508 5530 | GDP=20240.154
FLEX: 2458 2743 2613 2813 2709 | ACC: -7488 12196 9804 | GYRO: 15968 7253 9764 | GDP=20072.836
FLEX: 2431 2779 2650 2833 2757 | ACC: -6192 11748 7192 | GYRO: 12999 8265 12044 | GDP=19553.570
FLEX: 2397 2768 2596 2833 2768 | ACC: -5036 13192 4292 | GYRO: 11094 -351 14278 | GDP=18084.836
FLEX: 2379 2786 2597 2837 2766 | ACC: -2676 12172 2968 | GYRO: 11079 -1550 16415 | GDP=19864.516
FLEX: 2368 2786 2559 2815 2758 | ACC: 1824 12976 -1212 | GYRO: 8987 -4732 16990 | GDP=19794.395
FLEX: 2352 2791 2608 2815 2796 | ACC: 656 12736 856 | GYRO: 3919 376 16833 | GDP=17287.273
FLEX: 2320 2766 2607 2836 2751 | ACC: 2588 12772 -780 | GYRO: 2654 -2584 18385 | GDP=18754.439
FLEX: 2316 2768 2559 2847 2748 | ACC: 5564 12300 1072 | GYRO: 689 1763 15696 | GDP=15809.722
FLEX: 2299 2727 2559 2844 2736 | ACC: 7276 12548 1588 | GYRO: 80 1944 16067 | GDP=16184.376
FLEX: 2288 2768 2559 2841 2742 | ACC: 9936 12316 2636 | GYRO: 266 7724 12052 | GDP=14317.180
FLEX: 2283 2747 2559 2813 2725 | ACC: 8080 12944 5608 | GYRO: 180 8348 11435 | GDP=14159.122
FLEX: 2278 2806 2559 2848 2750 | ACC: 9648 11296 4060 | GYRO: 1624 10897 11090 | GDP=15632.341
FLEX: 2268 2763 2591 2848 2746 | ACC: 13604 10544 3412 | GYRO: 1134 9961 9942 | GDP=14119.165
FLEX: 2285 2766 2559 2832 2730 | ACC: 32767 7768 -936 | GYRO: -3947 6089 -1602 | GDP=7431.092
FLEX: 2260 2715 2597 2813 2701 | ACC: 3644 12440 9452 | GYRO: -537 1025 -985 | GDP=1519.611
FLEX: 2266 2722 2589 2835 2757 | ACC: 10892 10388 8956 | GYRO: -163 4759 -846 | GDP=4836.358
FLEX: 2231 2752 2544 2830 2727 | ACC: 11144 11264 6348 | GYRO: 303 -92 172 | GDP=360.357
FLEX: 2249 2736 2558 2814 2704 | ACC: 10320 10524 7308 | GYRO: 1078 172 -157 | GDP=1102.868
FLEX: 2241 2742 2539 2839 2725 | ACC: 11744 11448 6188 | GYRO: 1688 -945 708 | GDP=2060.008
FLEX: 2277 2755 2621 2823 2736 | ACC: 11996 11768 7672 | GYRO: 2908 -2476 2 | GDP=3819.299
FLEX: 2245 2717 2559 2815 2665 | ACC: 14688 12448 8856 | GYRO: 5346 -4460 -250 | GDP=6966.622
FLEX: 2270 2768 2543 2857 2717 | ACC: 16820 11836 8480 | GYRO: 8954 386 -7239 | GDP=11520.688
FLEX: 2288 2735 2527 2815 2677 | ACC: 12212 11668 4624 | GYRO: 12915 2348 -9979 | GDP=16489.111
FLEX: 2305 2751 2559 2822 2700 | ACC: 10360 11820 -656 | GYRO: 11676 5945 -13872 | GDP=19081.520
FLEX: 2287 2736 2595 2818 2702 | ACC: 6900 11800 -2272 | GYRO: 10060 8757 -17103 | GDP=21688.736
FLEX: 2299 2761 2548 2831 2673 | ACC: 4568 12368 -3488 | GYRO: 6283 9571 -18223 | GDP=21521.104
FLEX: 2302 2739 2523 2800 2675 | ACC: 3092 12100 -2188 | GYRO: 2143 1845 -22757 | GDP=22932.020
FLEX: 2301 2711 2594 2800 2710 | ACC: 4024 11860 -1052 | GYRO: -4187 3637 -21708 | GDP=22405.268
