# sentence_label=How can I help you?
# timestamp=1764327542.6771297
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=79
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2590 2706 2522 2778 2609 | ACC: -320 7672 14704 | GYRO: 469 26 92 | GDP=478.645
FLEX: 2608 2736 2534 2785 2624 | ACC: -332 7456 14732 | GYRO: 579 148 115 | GDP=608.580
FLEX: 2593 2674 2542 2747 2559 | ACC: -592 7528 14780 | 600 | GYRO: 685 -60 56 | GDP=689.899
FLEX: 2583 2708 2544 2789 2608 | ACC: -912 7652 14564 | GYRO: 572 -249 -37 | GDP=624.943
FLEX: 2602 2702 2527 2791 2593 | ACC: -376 7864 14436 | GYRO: -376 885 -883 | GDP=1305.485
FLEX: 2624 2734 2538 2802 2640 | ACC: -484 7684 14672 | GYRO: -798 2173 -664 | GDP=2408.242
FLEX: 2595 2726 2521 2790 2608 | ACC: 1216 7664 13628 | GYRO: -3472 5922 -4106 | GDP=7999.006
FLEX: 2559 2736 2583 2800 2659 | ACC: 552 7804 15292 | GYRO: -1936 14997 -2908 | GDP=15398.525
FLEX: 2586 2770 2608 2810 2642 | ACC: -1192 6084 11696 | GYRO: -2136 32767 -6527 | GDP=33478.957
FLEX: 2591 2774 2662 2784 2720 | ACC: -8080 6440 7756 | GYRO: -1753 32767 -9046 | GDP=34037.910
FLEX: 2559 2816 2650 2845 2753 | ACC: -16452 6640 8468 | GYRO: -826 32767 -6870 | GDP=33489.633
FLEX: 2544 2795 2667 2837 2769 | ACC: -21216 4876 5260 | GYRO: -4667 31833 -5423 | GDP=32627.131
FLEX: 2523 2766 2661 2847 2779 | ACC: -25444 2776 5436 | GYRO: -4917 20398 1711 | GDP=21051.908
FLEX: 2487 2782 2613 2835 2755 | ACC: -25228 3580 780 | GYRO: -3501 8052 10564 | GDP=13736.440
FLEX: 2485 2779 2597 2834 2736 | ACC: -20220 3192 -1648 | GYRO: -7200 3730 15673 | GDP=17646.412
FLEX: 2474 2762 2601 2822 2759 | ACC: -19240 4564 -2540 | GYRO: -10656 -848 19226 | GDP=21997.920
FLEX: 2432 2785 2558 2832 2705 | ACC: -14184 4660 -2312 | GYRO: -13560 -4186 17427 | GDP=22474.352
FLEX: 2448 2754 2555 2832 2722 | ACC: -10208 5948 -2580 | GYRO: -19685 -2872 18359 | GDP=27070.289
FLEX: 2413 2769 2559 2743 2680 | ACC: -9280 6512 1480 | GYRO: -20687 -5504 14068 | GDP=25615.516
FLEX: 2427 2773 2550 2815 2740 | ACC: -5632 4676 4756 | GYRO: -23605 -5417 14436 | GDP=28194.645
FLEX: 2396 2753 2544 2797 2738 | ACC: -5392 5084 6360 | GYRO: -21533 -4544 12542 | GDP=25330.215
FLEX: 2402 2763 2541 2739 2703 | ACC: -2800 2004 10372 | GYRO: -20575 -1415 9472 | GDP=22694.750
FLEX: 2384 2730 2544 2779 2653 | ACC: -2936 2188 11408 | GYRO: -19373 2003 7264 | GDP=20786.795
FLEX: 2403 2767 2547 2774 2730 | ACC: -2328 288 16548 | GYRO: -13521 1914 2181 | GDP=13828.868
FLEX: 2399 2754 2527 2768 2717 | ACC: -2768 1652 16372 | GYRO: -10604 1257 268 | GDP=10681.605
FLEX: 2386 2783 2559 2773 2725 | ACC: -2700 1568 15952 | GYRO: -5112 -3755 -2770 | GDP=6921.377
FLEX: 2394 2745 2523 2800 2703 | ACC: -23468 -2384 32767 | GYRO: 2375 5182 865 | GDP=5765.585
FLEX: 2387 2742 2545 2790 2730 | ACC: -3028 1528 13896 | GYRO: -480 -263 -2151 | GDP=2219.543
FLEX: 2370 2746 2519 2823 2661 | ACC: -13616 5432 16316 | GYRO: 2235 5123 -1087 | GDP=5694.025
FLEX: 2383 2753 2543 2819 2672 | ACC: -11704 5056 16840 | GYRO: -344 -1540 1103 | GDP=1925.239
FLEX: 2370 2770 2518 2800 2672 | ACC: -11584 4832 18748 | GYRO: 1046 -2617 3247 | GDP=4299.513
FLEX: 2352 2759 2508 2717 2656 | ACC: -9684 5060 18008 | GYRO: 1736 -5764 6004 | GDP=8502.083
FLEX: 2375 2743 2496 2801 2639 | ACC: -5608 4976 17648 | GYRO: 2463 -7062 6166 | GDP=9693.182
FLEX: 2407 2779 2447 2799 2701 | ACC: -2912 4336 16852 | GYRO: 2073 -5402 4961 | GDP=7621.709
FLEX: 2383 2741 2531 2787 2673 | ACC: 956 3632 15456 | GYRO: 3208 -1035 1909 | GDP=3873.857
FLEX: 2390 2771 2531 2800 2735 | ACC: 1808 2008 16188 | GYRO: 2241 5980 -752 | GDP=6430.240
FLEX: 2369 2759 2518 2802 2687 | ACC: -868 2944 12232 | GYRO: 4719 12159 -3719 | GDP=13562.492
FLEX: 2263 2758 2559 2747 2768 | ACC: -2944 2140 9592 | GYRO: 9074 19645 -5303 | GDP=22279.707
FLEX: 2380 2721 2512 2783 2689 | ACC: -4276 3448 7060 | GYRO: 6930 16847 -6065 | GDP=19199.754
FLEX: 2404 2778 2542 2778 2721 | ACC: -7828 2092 6280 | GYRO: 11695 21430 -7898 | GDP=25659.234
FLEX: 2379 2736 2509 2758 2687 | ACC: -7812 2924 3800 | GYRO: 9437 18583 -9561 | GDP=22930.277
FLEX: 2389 2753 2508 2789 2704 | ACC: -18752 4336 -1872 | GYRO: 13267 15899 -9427 | GDP=22752.139
FLEX: 2384 2745 2514 2777 2679 | ACC: -21984 5796 -1128 | GYRO: 10325 7805 -5736 | GDP=14157.166
FLEX: 2395 2768 2517 2893 2700 | ACC: -24356 7404 -3400 | GYRO: 3807 5656 -1288 | GDP=6938.481
FLEX: 2362 2757 2480 2797 2674 | ACC: -19656 6044 280 | GYRO: 1447 -2896 -1157 | GDP=3437.917
FLEX: 2375 2775 2474 2703 2689 | ACC: -15932 5284 4164 | GYRO: 150 -3803 81 | GDP=3806.819
FLEX: 2384 2727 2496 2763 2675 | ACC: -15696 4940 4184 | GYRO: 1515 -2688 -299 | GDP=3099.995
FLEX: 2418 2757 2515 2819 2641 | ACC: -14184 4560 5780 | GYRO: 3883 -5470 474 | GDP=6724.824
FLEX: 2387 2752 2526 2818 2702 | ACC: -12624 3648 6092 | GYRO: 2103 -3435 -965 | GDP=4141.625
FLEX: 2380 2755 2510 2768 2689 | ACC: -14560 4444 5992 | GYRO: 4076 -2377 -862 | GDP=4796.556
FLEX: 2396 2759 2492 2763 2707 | ACC: -14452 4504 5756 | GYRO: 2437 -13836 -4712 | GDP=14818.125
FLEX: 2395 2733 2523 2815 2711 | ACC: -15268 4312 8260 | GYRO: 2859 -3396 -3178 | GDP=5459.522
FLEX: 2382 2739 2502 2811 2737 | ACC: -12176 4828 4764 | GYRO: 2637 -9592 -3941 | GDP=10700.080
FLEX: 2432 2715 2544 2797 2767 | ACC: -18848 4152 10092 | GYRO: 3432 -4790 -1674 | GDP=6125.765
FLEX: 2395 2752 2510 2766 2721 | ACC: -14424 5028 6540 | GYRO: 6386 -3702 -1395 | GDP=7512.112
FLEX: 2371 2759 2512 2763 2718 | ACC: -17564 4100 8016 | GYRO: 6769 -7325 1737 | GDP=10123.841
FLEX: 2352 2727 2517 2801 2704 | ACC: -14208 4772 2636 | GYRO: 6022 -32768 980 | GDP=33331.168
FLEX: 2344 2768 2559 2739 2780 | ACC: -18352 4312 11968 | GYRO: 5938 -17031 8327 | GDP=19865.895
FLEX: 2319 2752 2523 2756 2741 | ACC: -10088 5812 3660 | GYRO: -1466 -32768 16016 | GDP=36502.098
FLEX: 2336 2753 2544 2800 2747 | ACC: -4168 5732 10120 | GYRO: -6530 -32768 17629 | GDP=37777.828
FLEX: 2349 2729 2541 2782 2726 | ACC: 10016 3064 13112 | GYRO: -4680 -25284 13821 | GDP=29192.518
FLEX: 2320 2746 2554 2809 2768 | ACC: 12432 3712 14764 | GYRO: -2563 -13968 6402 | GDP=15577.535
FLEX: 2311 2789 2526 2774 2707 | ACC: 19244 2004 12512 | GYRO: 1060 5484 -4279 | GDP=7036.170
FLEX: 2302 2677 2547 2825 2769 | ACC: 8984 4428 10324 | GYRO: 9159 32767 -15530 | GDP=37399.793
FLEX: 2277 2735 2545 2769 2717 | ACC: -4292 4980 1360 | GYRO: -1885 32767 -21726 | GDP=39360.496
FLEX: 2253 2765 2528 2811 2747 | ACC: -20232 2560 10020 | GYRO: -2005 32767 -15694 | GDP=36386.781
FLEX: 2243 2728 2559 2800 2740 | ACC: -21136 1024 10204 | GYRO: -934 10574 -2846 | GDP=10990.065
FLEX: 2299 2775 2541 2816 2780 | ACC: -22416 2868 8668 | GYRO: 2933 -25667 -619 | GDP=25841.449
FLEX: 2253 2783 2526 2786 2724 | ACC: -21744 2256 7652 | GYRO: 8163 -32768 7035 | GDP=34494.457
FLEX: 2254 2778 2559 2802 2755 | ACC: -4580 3652 1648 | GYRO: 12857 -32768 21422 | GDP=41206.145
FLEX: 2285 2742 2514 2768 2719 | ACC: 16020 1980 9504 | GYRO: 1913 -32768 16479 | GDP=36728.176
FLEX: 2291 2771 2519 2797 2746 | ACC: 29452 3868 6276 | GYRO: 4455 7006 248 | GDP=8306.177
FLEX: 2279 2749 2543 2785 2729 | ACC: 19992 3824 6436 | GYRO: 4259 32767 -23490 | GDP=40541.281
FLEX: 2286 2704 2528 2786 2750 | ACC: -10648 5184 6076 | GYRO: -6618 32767 -28220 | GDP=43747.484
FLEX: 2230 2738 2528 2798 2706 | ACC: -24380 5448 7840 | GYRO: -11616 32767 -20363 | GDP=40289.695
FLEX: 2238 2768 2544 2790 2759 | ACC: -19140 2612 8700 | GYRO: -44 22387 -5808 | GDP=23128.178
FLEX: 2234 2757 2544 2773 2725 | ACC: -16284 1824 8180 | GYRO: 1812 -13415 -2569 | GDP=13778.438
FLEX: 2287 2754 2533 2787 2731 | ACC: -21008 540 13040 | GYRO: 5755 -27115 3711 | GDP=27966.314
FLEX: 2224 2738 2545 2785 2725 | ACC: -20252 1048 9364 | GYRO: 11212 -32768 15523 | GDP=37952.789
