# sentence_label=Rest
# timestamp=1764404060.6142113
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=78
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2628 2601 2350 2612 2510 | ACC: -1960 16192 676 | GYRO: 527 71 -47 | GDP=533.834
FLEX: 2640 2597 2411 2595 2512 | ACC: -1904 16316 756 | GYRO: 734 42 -100 | GDP=741.970
FLEX: 2634 2726 2375 2606 2498 | ACC: -2204 16224 508 | GYRO: 460 191 117 | GDP=511.635
FLEX: 2645 2640 2418 2645 2475 | ACC: -1940 16272 432 | GYRO: 327 180 221 | GDP=433.786
FLEX: 2627 2614 2394 2559 2446 | ACC: -2084 16192 540 | GYRO: 237 376 139 | GDP=465.689
FLEX: 2626 2601 2373 2591 2449 | ACC: -2080 16248 996 | GYRO: 9 74 469 | GDP=474.887
FLEX: 2611 2559 2369 2559 2451 | ACC: -1560 16352 1064 | GYRO: 258 433 378 | GDP=630.029
FLEX: 2634 2559 2378 2595 2436 | ACC: -1600 16268 976 | GYRO: 354 101 300 | GDP=474.886
FLEX: 2624 2595 2458 2559 2507 | ACC: -1836 16240 716 | GYRO: 462 572 25 | GDP=735.699
FLEX: 2630 2595 2391 2559 2475 | ACC: -2332 16352 484 | GYRO: 70 454 451 | GDP=643.752
FLEX: 2637 2583 2423 2639 2446 | ACC: -1496 16248 736 | GYRO: -169 287 522 | GDP=619.204
FLEX: 2642 2605 2381 2615 2448 | ACC: -1748 16308 1204 | GYRO: -235 477 385 | GDP=656.490
FLEX: 2641 2559 2401 2609 2476 | ACC: -1500 16280 1196 | GYRO: 3 474 444 | GDP=649.477
FLEX: 2674 2607 2367 2609 2447 | ACC: -1584 16256 1580 | GYRO: -274 300 611 | GDP=733.755
FLEX: 2626 2537 2407 2627 2476 | ACC: -1020 16216 1508 | GYRO: -69 267 259 | GDP=378.327
FLEX: 2621 2624 2447 2584 2418 | ACC: -1604 16304 1900 | GYRO: 54 31 156 | GDP=167.967
FLEX: 2559 2602 2395 2627 2510 | ACC: -1312 16268 2028 | GYRO: 214 -264 221 | GDP=405.380
FLEX: 2585 2545 2358 2594 2513 | ACC: -996 16204 2064 | GYRO: 711 -254 123 | GDP=764.961
FLEX: 2642 2609 2384 2608 2425 | ACC: -1132 16148 1852 | GYRO: 1093 -176 -205 | GDP=1125.900
FLEX: 2640 2593 2436 2607 2511 | ACC: -1304 16200 1728 | GYRO: 1272 -532 -513 | GDP=1471.114
