# sentence_label=Where do you live?
# timestamp=1764406453.9851284
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2607 2654 2554 2705 2480 | ACC: -9172 10764 17472 | GYRO: 22439 10514 10983 | GDP=27104.967
FLEX: 2621 2647 2627 2689 2545 | ACC: -5800 11824 9636 | GYRO: 28409 16098 15167 | GDP=36003.539
FLEX: 2605 2633 2640 2689 2597 | ACC: -3028 10972 4460 | GYRO: 27638 8946 19946 | GDP=35238.230
FLEX: 2591 2646 2673 2736 2650 | ACC: 4068 12536 -4088 | GYRO: 24595 14402 20313 | GDP=34999.281
FLEX: 2609 2654 2661 2705 2672 | ACC: 6840 12156 -4956 | GYRO: 13912 8368 14720 | GDP=21914.506
FLEX: 2667 2618 2640 2737 2640 | ACC: 6872 12084 -4680 | GYRO: 10922 7477 13113 | GDP=18631.865
FLEX: 2734 2605 2629 2746 2672 | ACC: 9432 12772 -6104 | GYRO: 4774 4853 6174 | GDP=9190.265
FLEX: 2747 2598 2668 2731 2645 | ACC: 8304 13604 -4756 | GYRO: 1742 4643 598 | GDP=4994.959
FLEX: 2775 2544 2616 2727 2645 | ACC: 8708 13888 -5520 | GYRO: -3186 1344 -6341 | GDP=7222.549
FLEX: 2809 2513 2631 2754 2643 | ACC: 6968 15624 -5952 | GYRO: -9591 4085 -12105 | GDP=15975.153
FLEX: 2797 2512 2637 2711 2627 | ACC: 4092 10292 1016 | GYRO: -11517 4165 -15481 | GDP=19739.551
FLEX: 2807 2480 2639 2704 2671 | ACC: 936 15356 524 | GYRO: -10683 -1488 -19184 | GDP=22008.328
FLEX: 2803 2457 2616 2696 2598 | ACC: -456 12176 3544 | GYRO: -11493 -5028 -19213 | GDP=22945.789
FLEX: 2803 2469 2639 2710 2640 | ACC: -4668 13052 5328 | GYRO: -8791 -7767 -18710 | GDP=22083.299
FLEX: 2786 2430 2643 2687 2638 | ACC: 1140 12844 1112 | GYRO: -16239 -16681 -25827 | GDP=34770.602
FLEX: 2804 2446 2630 2704 2608 | ACC: -464 4512 4192 | GYRO: -32768 4738 -32768 | GDP=46582.531
FLEX: 2751 2446 2619 2703 2621 | ACC: -30556 -14300 20836 | GYRO: -32768 18592 -31559 | GDP=49146.465
FLEX: 2759 2465 2619 2690 2605 | ACC: -24740 -7932 16288 | GYRO: 9466 -22232 -1589 | GDP=24215.531
FLEX: 2779 2457 2610 2701 2587 | ACC: -13880 3216 8568 | GYRO: 3123 5437 4406 | GDP=7663.350
FLEX: 2772 2482 2627 2685 2608 | ACC: -13196 2764 11344 | GYRO: 4064 589 3882 | GDP=5650.924
FLEX: 2773 2441 2559 2694 2557 | ACC: -10048 5480 9500 | GYRO: 4714 -1930 3619 | GDP=6248.508
FLEX: 2803 2469 2663 2699 2559 | ACC: -12456 3888 10196 | GYRO: 2072 2649 3538 | GDP=4881.375
FLEX: 2777 2420 2631 2661 2605 | ACC: -12184 -272 10184 | GYRO: 6617 1412 11211 | GDP=13094.463
FLEX: 2753 2477 2610 2679 2559 | ACC: -10888 2960 8228 | GYRO: 7220 581 9975 | GDP=12327.473
FLEX: 2753 2464 2605 2704 2609 | ACC: -10760 3312 8436 | GYRO: 4661 4161 12755 | GDP=14203.129
FLEX: 2762 2461 2559 2709 2595 | ACC: -12576 5472 10632 | GYRO: 5600 -2978 18692 | GDP=19738.777
FLEX: 2681 2480 2549 2683 2559 | ACC: -8400 11636 12132 | GYRO: 12894 -14069 21056 | GDP=28417.373
FLEX: 2685 2529 2559 2699 2592 | ACC: -2732 13984 9884 | GYRO: 19081 -22806 13023 | GDP=32462.236
FLEX: 2630 2597 2545 2702 2612 | ACC: 3900 15932 7376 | GYRO: 25654 -12694 5430 | GDP=29133.318
FLEX: 2551 2640 2544 2711 2635 | ACC: 6072 14784 -3632 | GYRO: 28757 19399 -15134 | GDP=37846.059
FLEX: 2559 2672 2559 2704 2672 | ACC: -1868 13548 -8412 | GYRO: 13602 29651 -32518 | GDP=46061.008
FLEX: 2525 2669 2542 2736 2653 | ACC: -14700 12268 -14236 | GYRO: 2665 29669 -32768 | GDP=44284.238
FLEX: 2492 2656 2544 2701 2692 | ACC: -23904 11168 -12388 | GYRO: -14819 9421 -16096 | GDP=23820.982
FLEX: 2512 2669 2495 2699 2671 | ACC: -29672 9460 -8984 | GYRO: -14376 -15542 16325 | GDP=26734.412
FLEX: 2467 2655 2506 2698 2679 | ACC: -19344 5392 -3432 | GYRO: -29624 -32768 32767 | GDP=54999.996
FLEX: 2502 2764 2532 2650 2663 | ACC: -5616 488 10196 | GYRO: -12015 -32768 32767 | GDP=47872.520
FLEX: 2495 2648 2559 2702 2647 | ACC: 32767 9860 -1524 | GYRO: 12019 -29015 23237 | GDP=39067.695
FLEX: 2498 2665 2554 2688 2699 | ACC: 17872 9152 15888 | GYRO: 6714 12141 -11401 | GDP=17957.297
FLEX: 2544 2685 2493 2717 2669 | ACC: 9144 11608 4584 | GYRO: 20141 -11611 -22471 | GDP=32332.971
FLEX: 2497 2653 2511 2727 2678 | ACC: 6948 4752 848 | GYRO: 11515 4381 -32768 | GDP=35007.574
FLEX: 2539 2700 2512 2800 2669 | ACC: -13944 5720 -15012 | GYRO: 3403 32767 -32768 | GDP=46465.023
FLEX: 2498 2682 2467 2704 2703 | ACC: -32088 4356 -11208 | GYRO: -5339 32767 -32768 | GDP=46646.793
FLEX: 2521 2642 2420 2719 2630 | ACC: -30192 7200 -8900 | GYRO: -7907 1640 -1223 | GDP=8167.373
FLEX: 2597 2671 2454 2717 2618 | ACC: -20588 7156 -8252 | GYRO: -9971 -21736 18539 | GDP=30258.373
FLEX: 2609 2606 2498 2699 2645 | ACC: -20752 9860 1276 | GYRO: -20768 -32768 32767 | GDP=50781.176
FLEX: 2583 2625 2559 2733 2559 | ACC: -3460 4160 3692 | GYRO: -9038 -32768 32767 | GDP=47213.383
FLEX: 2496 2523 2611 2697 2559 | ACC: 32767 11368 -10656 | GYRO: 7491 -32768 15736 | GDP=37114.398
FLEX: 2624 2502 2559 2714 2558 | ACC: 3644 13144 7720 | GYRO: 4933 27100 -5330 | GDP=28056.254
FLEX: 2649 2495 2559 2693 2559 | ACC: -5764 13244 11004 | GYRO: 11034 -20094 10211 | GDP=25095.469
FLEX: 2672 2458 2608 2705 2553 | ACC: 8376 13576 5960 | GYRO: 11701 -3012 23931 | GDP=26808.176
FLEX: 2696 2464 2591 2683 2559 | ACC: 26876 13580 -1516 | GYRO: 7530 -10678 2556 | GDP=13313.666
FLEX: 2672 2466 2610 2691 2555 | ACC: 13812 14084 1304 | GYRO: 84 -1071 -22263 | GDP=22288.904
FLEX: 2721 2480 2559 2679 2593 | ACC: 6024 13256 -104 | GYRO: -6735 -5851 -32768 | GDP=33960.805
FLEX: 2747 2477 2559 2693 2559 | ACC: -17136 10444 5076 | GYRO: -17084 22329 -31831 | GDP=42469.516
FLEX: 2713 2481 2630 2695 2559 | ACC: -22568 9152 8280 | GYRO: -7830 2221 -237 | GDP=8142.353
FLEX: 2741 2464 2559 2689 2559 | ACC: -14676 11836 6152 | GYRO: -2254 -5093 32767 | GDP=33236.957
FLEX: 2685 2475 2559 2704 2593 | ACC: 892 7992 11416 | GYRO: 12243 300 32767 | GDP=34980.813
FLEX: 2673 2463 2559 2659 2559 | ACC: 31612 3144 -1080 | GYRO: 17153 -19127 32767 | GDP=41638.250
FLEX: 2662 2475 2611 2643 2559 | ACC: 27476 15100 -8784 | GYRO: 2469 9832 -19898 | GDP=22331.471
FLEX: 2688 2460 2595 2687 2535 | ACC: 8244 14896 800 | GYRO: -24467 15702 -32768 | GDP=43805.578
FLEX: 2673 2480 2559 2685 2559 | ACC: -7560 8624 20424 | GYRO: -16839 32767 -21389 | GDP=42599.500
FLEX: 2673 2479 2544 2699 2559 | ACC: -24520 16076 19896 | GYRO: 22786 18138 7270 | GDP=30017.357
FLEX: 2681 2496 2539 2704 2594 | ACC: -3804 10988 4976 | GYRO: 31273 -1088 25253 | GDP=40210.676
FLEX: 2672 2475 2551 2702 2635 | ACC: 7720 12504 -4600 | GYRO: 32767 6243 23540 | GDP=40826.254
FLEX: 2694 2471 2633 2688 2644 | ACC: 14156 10520 -12656 | GYRO: 24546 -5429 14266 | GDP=28904.998
FLEX: 2699 2475 2621 2711 2620 | ACC: 17192 10964 -15692 | GYRO: 10365 4998 -3763 | GDP=12106.751
FLEX: 2733 2497 2672 2693 2703 | ACC: 14476 12068 -13580 | GYRO: -4811 5859 -18300 | GDP=19808.170
