# sentence_label=How are you?
# timestamp=1764326707.7243898
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2536 2499 2259 2525 2405 | ACC: 4276 6956 17208 | GYRO: 4644 3341 -3154 | GDP=6532.743
FLEX: 2545 2559 2218 2555 2493 | ACC: 2308 8308 19168 | GYRO: 10498 3661 -4857 | GDP=12132.657
FLEX: 2710 2559 2320 2618 2429 | ACC: 940 8644 19568 | GYRO: 16082 8876 -4745 | GDP=18971.799
FLEX: 2519 2644 2439 2694 2514 | ACC: -2444 10284 17124 | GYRO: 22319 12645 -4884 | GDP=26112.971
FLEX: 2544 2645 2471 2726 2636 | ACC: -4060 11576 13900 | GYRO: 20617 6023 -108 | GDP=21479.033
FLEX: 2483 2667 2507 2753 2704 | ACC: -4628 11252 10636 | GYRO: 19208 7642 2453 | GDP=20817.412
FLEX: 2523 2672 2514 2730 2735 | ACC: -2360 12340 7660 | GYRO: 14788 1851 5569 | GDP=15909.899
FLEX: 2480 2733 2559 2757 2732 | ACC: -2976 13188 6384 | GYRO: 10891 5242 5093 | GDP=13116.063
FLEX: 2484 2731 2595 2795 2725 | ACC: -1376 12120 6312 | GYRO: 9205 1936 7111 | GDP=11791.796
FLEX: 2487 2783 2559 2847 2756 | ACC: -1544 13080 4472 | GYRO: 9373 2112 7094 | GDP=11943.137
FLEX: 2455 2745 2559 2752 2708 | ACC: -504 13188 3736 | GYRO: 7512 2156 8091 | GDP=11249.123
FLEX: 2460 2767 2559 2799 2786 | ACC: -1104 13532 3528 | GYRO: 8045 -450 9521 | GDP=12472.930
FLEX: 2433 2798 2591 2801 2720 | ACC: 1072 13672 1928 | GYRO: 6558 766 12729 | GDP=14339.511
FLEX: 2418 2807 2559 2817 2736 | ACC: 928 13212 2384 | GYRO: 6160 312 14424 | GDP=15687.406
FLEX: 2427 2786 2519 2811 2732 | ACC: 3656 13052 624 | GYRO: 2890 1786 16125 | GDP=16479.002
FLEX: 2416 2800 2583 2850 2732 | ACC: 5896 12012 1912 | GYRO: 1084 4853 16096 | GDP=16846.598
