# sentence_label=Rest
# timestamp=1764327677.3408055
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=80
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2605 2582 2359 2586 2416 | ACC: -1116 6752 15100 | GYRO: 670 15 95 | GDP=676.868
FLEX: 2598 2544 2323 2559 2443 | ACC: -1064 6816 15092 | GYRO: 672 -183 69 | GDP=699.881
FLEX: 2593 2544 2366 2559 2426 | ACC: -1224 6720 151| ACC: -3468 4736 15740 | GYRO: 534 -781 361 | GDP=1012.639
FLEX: 2537 2559 2363 2689 2559 | ACC: -2260 4768 15452 | GYRO: 197 -233 168 | GDP=348.313
FLEX: 2598 2545 2435 2512 2558 | ACC: -2556 4512 15776 | GYRO: -30 136 -172 | GDP=221.314
FLEX: 2623 2611 2391 2672 2515 | ACC: -2840 4432 15772 | GYRO: -58 -208 154 | GDP=265.224
FLEX: 2602 2687 2399 2555 2491 | ACC: -2520 4560 15676 | GYRO: 304 -355 22 | GDP=467.894
FLEX: 2639 2559 2317 2549 2490 | ACC: -2056 4716 15692 | GYRO: 480 -947 239 | GDP=1088.269
FLEX: 2559 2544 2425 2619 2549 | ACC: -2220 4568 15664 | GYRO: 428 80 -67 | GDP=440.537
FLEX: 2553 2595 2343 2607 2426 | ACC: -2436 4416 15676 | GYRO: 492 -291 35 | GDP=572.687
FLEX: 2599 2528 2395 2550 2478 | ACC: -2284 4660 15812 | GYRO: 642 -399 47 | GDP=757.347
FLEX: 2531 2640 2389 2528 2559 | ACC: -2272 4416 15816 | GYRO: 514 21 -2 | GDP=514.433
FLEX: 2611 2550 2348 2559 2466 | ACC: -2472 4468 15860 | GYRO: 606 -557 222 | GDP=852.508
FLEX: 2608 2580 2343 2526 2499 | ACC: -2044 4508 15708 | GYRO: 667 92 -50 | GDP=675.169
FLEX: 2638 2514 2451 2591 2497 | ACC: -2344 4636 15884 | GYRO: 679 -455 201 | GDP=841.705
FLEX: 2555 2544 2338 2559 2496 | ACC: -2008 4444 15688 | GYRO: 620 -238 71 | GDP=667.896
FLEX: 2625 2544 2419 2557 2462 | ACC: -1860 4220 15612 | GYRO: 604 21 -126 | GDP=617.360
FLEX: 2611 2542 2447 2608 2555 | ACC: -2380 4500 15728 | GYRO: 696 454 -299 | GDP=883.138
FLEX: 2609 2593 2398 2583 2501 | ACC: -2188 4676 15816 | GYRO: 714 -183 -93 | GDP=742.923
FLEX: 2559 2559 2355 2627 2542 | ACC: -2288 4712 15768 | GYRO: 544 144 -55 | GDP=565.418
FLEX: 2559 2528 2429 2607 2539 | ACC: -2424 4584 15860 | GYRO: 574 -277 87 | GDP=643.253
FLEX: 2527 2603 2429 2587 2461 | ACC: -1968 4548 15584 | GYRO: 440 -177 198 | GDP=513.939
FLEX: 2555 2559 2342 2559 2507 | ACC: -1824 4096 15432 | GYRO: 687 478 -350 | GDP=907.168
FLEX: 2549 2488 2395 2559 2502 | ACC: -2400 4012 15824 | GYRO: 894 643 -638 | GDP=1272.686
FLEX: 2550 2437 2417 2524 2559 | ACC: -2152 4320 15596 | GYRO: 897 1149 -640 | GDP=1591.983
FLEX: 2596 2623 2351 2613 2511 | ACC: -3188 4628 15924 | GYRO: 1053 652 -491 | GDP=1332.289
FLEX: 2608 2582 2425 2520 2544 | ACC: -2392 4608 15544 | GYRO: 1047 -163 -192 | GDP=1076.867
FLEX: 2599 2557 2438 2511 2544 | ACC: -2792 4696 15740 | GYRO: 944 -49 -186 | GDP=963.397
