# sentence_label=How can I help you?
# timestamp=1764327472.4978309
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2559 2623 2529 2750 2543 | ACC: -6260 6148 13732 | GYRO: 768 8067 -3086 | GDP=8671.200
FLEX: 2589 2640 2506 2730 2559 | ACC: -5584 6064 13776 | GYRO: 4572 17334 -5647 | GDP=18795.195
FLEX: 2586 2687 2539 2750 2543 | ACC: -14112 7616 11412 | GYRO: 8126 32767 -3877 | GDP=33981.457
FLEX: 2558 2721 2541 2730 2679 | ACC: -26108 7772 11380 | GYRO: 6811 17000 2806 | GDP=18527.367
FLEX: 2515 2715 2559 2745 2670 | ACC: -19960 7764 5156 | GYRO: 3741 8466 11146 | GDP=14487.979
FLEX: 2523 2720 2544 2759 2746 | ACC: -16572 8944 3532 | GYRO: -1211 9174 12914 | GDP=15887.107
FLEX: 2471 2735 2547 2791 2730 | ACC: -13048 7548 3328 | GYRO: -3758 6513 14753 | GDP=16558.766
FLEX: 2481 2741 2534 2811 2752 | ACC: -12104 8924 2748 | GYRO: -8004 4138 14102 | GDP=16734.799
FLEX: 2494 2753 2509 2837 2746 | ACC: -9996 7520 3576 | GYRO: -8352 1835 12733 | GDP=15337.940
FLEX: 2477 2757 2507 2842 2777 | ACC: -6920 8156 2576 | GYRO: -10557 892 10339 | GDP=14803.406
FLEX: 2450 2734 2475 2811 2768 | ACC: -6516 7700 4264 | GYRO: -12205 4145 8260 | GDP=15309.169
FLEX: 2432 2755 2454 2812 2736 | ACC: -5712 8212 4036 | GYRO: -13470 4472 6124 | GDP=15457.783
FLEX: 2414 2768 2415 2807 2704 | ACC: -6844 7308 5492 | GYRO: -17519 7141 4965 | GDP=19559.154
FLEX: 2431 2759 2405 2770 2739 | ACC: -7496 6696 7880 | GYRO: -19505 4813 3753 | GDP=20437.588
FLEX: 2386 2768 2416 2783 2706 | ACC: -7580 5408 11668 | GYRO: -18434 2728 3047 | GDP=18882.229
FLEX: 2417 2755 2389 2775 2727 | ACC: -7948 3836 14272 | GYRO: -14073 2407 4150 | GDP=14868.271
FLEX: 2367 2723 2384 2801 2686 | ACC: -7352 4204 13924 | GYRO: -11770 -768 1678 | GDP=11913.790
FLEX: 2387 2747 2387 2781 2688 | ACC: -5936 3728 14888 | GYRO: -8023 -2144 1183 | GDP=8388.370
FLEX: 2367 2736 2362 2762 2736 | ACC: -17056 1960 26024 | GYRO: 994 1230 2694 | GDP=3123.871
FLEX: 2368 2743 2407 2785 2691 | ACC: -4248 3936 12232 | GYRO: -2064 -3350 706 | GDP=3997.628
FLEX: 2386 2745 2354 2778 2696 | ACC: -11228 6248 15356 | GYRO: 1511 2542 -7 | GDP=2957.183
FLEX: 2374 2745 2374 2793 2679 | ACC: -6924 5780 13496 | GYRO: -294 -4410 541 | GDP=4452.776
FLEX: 2354 2736 2354 2759 2657 | ACC: -8384 5540 14660 | GYRO: 404 2018 -937 | GDP=2261.307
FLEX: 2384 2730 2369 2769 2654 | ACC: -9420 5340 13880 | GYRO: -218 967 -26 | GDP=991.609
FLEX: 2394 2738 2349 2753 2669 | ACC: -9288 5392 13852 | GYRO: 694 833 -335 | GDP=1134.791
FLEX: 2363 2734 2361 2765 2640 | ACC: -9284 5464 14904 | GYRO: -539 -1049 632 | GDP=1338.038
FLEX: 2382 2741 2335 2781 2631 | ACC: -9856 6180 15644 | GYRO: 624 -490 891 | GDP=1193.045
FLEX: 2404 2742 2356 2783 2640 | ACC: -9264 5676 17020 | GYRO: 1617 -2512 2152 | GDP=3681.839
FLEX: 2369 2774 2375 2748 2642 | ACC: -6256 6288 16836 | GYRO: 4620 -2487 1983 | GDP=5609.087
FLEX: 2399 2751 2366 2763 2661 | ACC: -6760 6608 15260 | GYRO: 4581 1108 1138 | GDP=4848.533
FLEX: 2397 2718 2340 2750 2647 | ACC: -5036 5280 14880 | GYRO: 6040 -236 354 | GDP=6054.966
FLEX: 2374 2732 2354 2775 2672 | ACC: -4360 5868 14088 | GYRO: 6752 2936 -1665 | GDP=7548.630
FLEX: 2384 2747 2352 2753 2688 | ACC: -6172 5584 11652 | GYRO: 6050 7910 -2195 | GDP=10197.481
FLEX: 2375 2752 2339 2768 2673 | ACC: -7588 6140 9152 | GYRO: 5921 9638 -3350 | GDP=11797.108
FLEX: 2368 2734 2355 2752 2624 | ACC: -6444 5440 9128 | GYRO: 6618 6609 -4024 | GDP=10181.816
FLEX: 2386 2741 2373 2752 2699 | ACC: -6132 5900 7876 | GYRO: 6532 11531 -6637 | GDP=14821.631
FLEX: 2369 2737 2343 2765 2626 | ACC: -9612 5252 7044 | GYRO: 8230 16158 -7169 | GDP=19498.934
FLEX: 2383 2749 2367 2778 2687 | ACC: -15544 5012 1556 | GYRO: 8897 13359 -8878 | GDP=18342.256
FLEX: 2357 2719 2338 2752 2668 | ACC: -20552 5568 -1176 | GYRO: 6704 6200 -6928 | GDP=11462.146
FLEX: 2372 2747 2352 2773 2679 | ACC: -20528 6568 292 | GYRO: 3756 -87 -1768 | GDP=4152.220
FLEX: 2361 2736 2349 2750 2647 | ACC: -17184 5744 3412 | GYRO: 1856 -1280 245 | GDP=2267.854
FLEX: 2357 2752 2352 2783 2670 | ACC: -15200 6072 6056 | GYRO: 3123 -5328 2746 | GDP=6758.789
FLEX: 2366 2745 2337 2752 2671 | ACC: -14448 5912 5776 | GYRO: 2247 -1100 2242 | GDP=3359.401
FLEX: 2406 2745 2368 2768 2699 | ACC: -15144 6080 5824 | GYRO: 2942 -6427 1055 | GDP=7146.658
FLEX: 2378 2740 2334 2763 2675 | ACC: -10092 7320 3900 | GYRO: 669 -8735 -532 | GDP=8776.720
FLEX: 2384 2723 2329 2765 2717 | ACC: -14340 6784 8256 | GYRO: 165 -13529 -3827 | GDP=14060.832
FLEX: 2377 2736 2352 2742 2677 | ACC: -13744 7156 8168 | GYRO: -253 -9824 -2620 | GDP=10170.516
FLEX: 2386 2742 2342 2769 2699 | ACC: -15892 7076 10396 | GYRO: -300 -16191 -1779 | GDP=16291.204
FLEX: 2398 2724 2353 2751 2691 | ACC: -13984 6228 12212 | GYRO: 2439 -15190 1099 | GDP=15423.769
FLEX: 2412 2768 2384 2768 2721 | ACC: -15092 7512 11072 | GYRO: 212 -24494 4281 | GDP=24866.201
FLEX: 2396 2746 2397 2736 2679 | ACC: -13400 7180 8596 | GYRO: -1309 -32768 6676 | GDP=33466.766
FLEX: 2399 2723 2399 2765 2719 | ACC: -6340 7872 7476 | GYRO: -12268 -32768 9541 | GDP=36266.738
FLEX: 2406 2726 2368 2739 2703 | ACC: 7556 3448 11940 | GYRO: -11526 -32768 12044 | GDP=36764.770
FLEX: 2406 2725 2359 2799 2722 | ACC: 13676 2208 12500 | GYRO: -3989 -27650 9556 | GDP=29525.441
FLEX: 2382 2711 2340 2783 2698 | ACC: 15628 1444 13032 | GYRO: 2007 -12128 4861 | GDP=13219.144
FLEX: 2384 2708 2362 2789 2710 | ACC: 23724 640 9236 | GYRO: 7354 5123 -5106 | GDP=10314.925
FLEX: 2375 2735 2346 2766 2695 | ACC: 14724 1856 5472 | GYRO: 14097 32767 -20427 | GDP=41105.523
FLEX: 2359 2729 2391 2767 2720 | ACC: -3772 5160 -272 | GYRO: -2571 32767 -25241 | GDP=41441.457
FLEX: 2310 2742 2343 2759 2685 | ACC: -20516 924 15700 | GYRO: 2164 32767 -6344 | GDP=33445.563
FLEX: 2322 2772 2364 2787 2703 | ACC: -21332 4624 11240 | GYRO: -1999 11284 -3653 | GDP=12027.846
FLEX: 2304 2716 2372 2784 2716 | ACC: -17248 4028 9876 | GYRO: 3767 -13987 5219 | GDP=15396.896
FLEX: 2320 2736 2379 2677 2718 | ACC: -24412 6388 12792 | GYRO: 5376 -32768 14000 | GDP=36036.691
FLEX: 2318 2724 2352 2769 2714 | ACC: -7332 4440 2732 | GYRO: 3906 -32768 23890 | GDP=40739.793
FLEX: 2364 2735 2352 2768 2731 | ACC: 13404 5632 748 | GYRO: -3546 -32768 25723 | GDP=41808.953
FLEX: 2338 2714 2338 2769 2726 | ACC: 30020 496 5632 | GYRO: 2271 -9464 9957 | GDP=13923.599
FLEX: 2339 2729 2309 2789 2719 | ACC: 22080 1316 10452 | GYRO: 6137 27566 -11522 | GDP=30500.879
FLEX: 2342 2707 2366 2768 2702 | ACC: 16020 3220 7212 | GYRO: 10998 32767 -24539 | GDP=42388.617
FLEX: 2325 2679 2367 2795 2726 | ACC: -5944 7920 5468 | GYRO: -1873 32767 -25538 | GDP=41585.742
FLEX: 2332 2714 2374 2769 2706 | ACC: -14612 6516 11964 | GYRO: 5649 32767 -12155 | GDP=35402.422
FLEX: 2334 2727 2412 2885 2808 | ACC: -14288 7380 7892 | GYRO: -3809 15599 -6709 | GDP=17402.527
