# sentence_label=What's up!
# timestamp=1764326244.5486565
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2501 2418 2293 2496 2374 | ACC: 256 7328 15016 | GYRO: 412 -85 -187 | GDP=460.367
FLEX: 2511 2446 2307 2512 2395 | ACC: 1780 7368 14380 | GYRO: 102 1282 -1012 | GDP=1636.482
FLEX: 2512 2418 2317 2512 2384 | ACC: 1360 7544 14708 | GYRO: -344 3063 -1346 | GDP=3363.335
FLEX: 2499 2416 2336 2515 2343 | ACC: -132 7084 14760 | GYRO: -686 6664 -4052 | GDP=7829.316
FLEX: 2509 2428 2315 2489 2373 | ACC: -3412 6244 15776 | GYRO: -149 4534 -2533 | GDP=5195.714
FLEX: 2509 2418 2313 2507 2363 | ACC: -2128 6912 15128 | GYRO: 805 1683 -1270 | GDP=2256.859
FLEX: 2506 2418 2335 2482 2375 | ACC: 1536 7776 14716 | GYRO: -390 4827 -3371 | GDP=5900.480
FLEX: 2527 2413 2288 2512 2383 | ACC: -796 7304 14156 | GYRO: -415 13611 -7980 | GDP=15783.281
FLEX: 2519 2409 2311 2507 2352 | ACC: -4524 6008 16336 | GYRO: -1420 18937 -8669 | GDP=20875.295
FLEX: 2545 2414 2269 2477 2398 | ACC: -8196 5380 15496 | GYRO: 2390 28924 -10662 | GDP=30919.059
FLEX: 2509 2399 2299 2471 2357 | ACC: -16244 4092 11916 | GYRO: 5680 32767 -8989 | GDP=34449.105
FLEX: 2523 2369 2334 2474 2346 | ACC: -24024 4160 1292 | GYRO: 1871 32767 -820 | GDP=32830.617
FLEX: 2496 2377 2324 2461 2339 | ACC: -28336 4532 -728 | GYRO: -4037 32767 16058 | GDP=36712.844
FLEX: 2471 2353 2320 2422 2320 | ACC: -21220 4888 -3704 | GYRO: -5878 18009 23844 | GDP=30453.430
FLEX: 2480 2359 2327 2407 2303 | ACC: -12764 5760 -6560 | GYRO: -17173 9450 25113 | GDP=31857.137
FLEX: 2381 2290 2224 2297 2213 | ACC: -9876 6884 -1864 | GYRO: -19439 -5555 23693 | GDP=31146.283
FLEX: 2479 2384 2298 2352 2306 | ACC: -2864 8528 -892 | GYRO: -21870 -5478 20010 | GDP=30144.742
FLEX: 2438 2383 2290 2348 2270 | ACC: -2624 8064 4468 | GYRO: -20999 -3452 16009 | GDP=26630.104
