# sentence_label=See you later
# timestamp=1764327198.2164428
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=77
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2615 2556 2533 2803 2701 | ACC: -18968 5264 -3648 | GYRO: -87 10614 5717 | GDP=12056.063
FLEX: 2645 2495 2559 2800 2693 | ACC: -12864 9344 -4632 | GYRO: -2901 3468 11764 | GDP=12602.957
FLEX: 2625 2462 2512 2766 2752 | ACC: -9088 9368 -5568 | GYRO: -4555 3696 11148 | GDP=12597.076
FLEX: 2614 2422 2475 2805 2673 | ACC: -9708 11420 -4408 | GYRO: -4355 7329 9264 | GDP=12589.756
FLEX: 2559 2413 2490 2735 2713 | ACC: -8352 11984 -4964 | GYRO: -3736 3210 10354 | GDP=11465.911
FLEX: 2526 2422 2416 2790 2674 | ACC: -6448 12544 -2844 | GYRO: -4672 2838 9137 | GDP=10647.375
FLEX: 2514 2415 2412 2743 2663 | ACC: -4824 14668 -3464 | GYRO: -3462 88 10322 | GDP=10887.464
FLEX: 2513 2432 2397 2750 2655 | ACC: -4116 15252 -2056 | GYRO: -3155 3982 6830 | GDP=8512.300
FLEX: 2501 2430 2403 2803 2725 | ACC: -4720 13564 -72 | GYRO: -3839 2949 6834 | GDP=8374.848
FLEX: 2480 2423 2448 2765 2767 | ACC: -1180 14792 -2108 | GYRO: -487 -590 6666 | GDP=6709.756
FLEX: 2481 2438 2384 2795 2738 | ACC: -3064 15676 -2396 | GYRO: -1039 772 4772 | GDP=4944.440
FLEX: 2468 2415 2351 2768 2720 | ACC: -1468 13692 -1224 | GYRO: -1950 -1597 3640 | GDP=4427.472
FLEX: 2496 2378 2313 2758 2688 | ACC: -1592 15260 -1876 | GYRO: -536 -2381 4091 | GDP=4763.689
FLEX: 2477 2384 2238 2813 2711 | ACC: -2172 14840 340 | GYRO: -522 -1367 2043 | GDP=2512.971
FLEX: 2459 2418 2234 2803 2746 | ACC: -1240 15204 -2248 | GYRO: -146 -4119 1797 | GDP=4496.297
