# sentence_label=Rest
# timestamp=1764327742.5419562
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=77
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2587 2422 2368 2608 2479 | ACC: 240 12212 11792 | GYRO: 281 -469 4 | GDP=546.752
FLEX: 2610 2512 2358 2599 2443 | ACC: 104 11824 11468 | GYRO: 714 50 -35 | GDP=716.604
FLEX: 2606 2603 2374 2619 2457 | ACC: 36 12164 11608 | GYRO: 261 426 173 | GDP=528.702
FLEX: 2548 2512 2396 2609 2446 | ACC: 156 12176 11720 | GYRO: 454 -896 -48 | GDP=1005.602
FLEX: 2602 2526 2353 2592 2460 | ACC: 112 12128 11480 | GYRO: 847 -214 -391 | GDP=957.124
FLEX: 2608 2512 2380 2585 2460 | ACC: -700 11692 11188 | GYRO: 831 199 -419 | GDP=951.695
FLEX: 2610 2502 2381 2640 2446 | ACC: -156 11676 11040 | GYRO: 684 -12 309 | GDP=750.654
FLEX: 2604 2507 2359 2585 2439 | ACC: 160 11912 11332 | GYRO: 699 355 121 | GDP=793.263
FLEX: 2549 2559 2380 2587 2450 | ACC: -116 11920 11428 | GYRO: 670 160 -62 | GDP=691.624
FLEX: 2615 2527 2366 2589 2448 | ACC: 200 12164 11656 | GYRO: 485 140 307 | GDP=590.825
FLEX: 2603 2479 2384 2503 2462 | ACC: 160 12212 11548 | GYRO: 695 -586 -141 | GDP=919.947
FLEX: 2596 2480 2388 2606 2402 | ACC: -136 12072 11128 | GYRO: 1021 38 -673 | GDP=1223.443
FLEX: 2630 2480 2385 2595 2548 | ACC: -844 11800 11064 | GYRO: 586 -46 -203 | GDP=621.869
FLEX: 2642 2501 2344 2592 2448 | ACC: -224 11824 11176 | GYRO: 612 186 404 | GDP=756.542
FLEX: 2660 2465 2368 2608 2459 | ACC: 60 11896 11440 | GYRO: 746 223 41 | GDP=779.696
FLEX: 2604 2503 2370 2535 2457 | ACC: -44 12012 11588 | GYRO: 476 246 331 | GDP=629.804
FLEX: 2640 2518 2382 2615 2448 | ACC: 512 12032 11824 | GYRO: 479 -350 366 | GDP=697.063
FLEX: 2603 2531 2360 2608 2448 | ACC: 204 12236 11516 | GYRO: 826 -333 -454 | GDP=999.640
FLEX: 2587 2535 2389 2543 2383 | ACC: -496 11980 11220 | GYRO: 861 -234 -672 | GDP=1116.987
FLEX: 2608 2513 2365 2559 2458 | ACC: -676 11772 10980 | GYRO: 759 97 162 | GDP=782.134
FLEX: 2623 2501 2399 2614 2444 | ACC: -196 11792 11136 | GYRO: 789 181 376 | GDP=892.557
FLEX: 2518 2502 2371 2597 2431 | ACC: 240 11944 10984 | GYRO: 773 599 -3 | GDP=977.926
FLEX: 2606 2515 2354 2608 2496 | ACC: -64 12164 11588 | GYRO: 286 1071 352 | GDP=1163.074
FLEX: 2587 2487 2365 2583 2459 | ACC: 92 12156 12064 | GYRO: 587 745 273 | GDP=986.977
FLEX: 2609 2506 2387 2608 2473 | ACC: -196 12284 11492 | GYRO: 1128 -28 -220 | GDP=1149.595
