# sentence_label=Rest
# timestamp=1764327608.8430212
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2634 2559 2322 2550 2452 | ACC: -1272 5100 15716 | GYRO: 651 -1254 30 | GDP=1413.229
FLEX: 2631 2559 2314 2515 2445 | ACC: -216 5156 15668 | GYRO: 720 -1590 224 | GDP=1759.737
FLEX: 2634 2559 2346 2539 2432 | ACC: -8 5396 15640 | GYRO: 555 813 64 | GDP=986.453
FLEX: 2607 2593 2338 2544 2439 | ACC: -1172 5080 15720 | GYRO: 457 2106 -343 | GDP=2182.140
FLEX: 2642 2559 2352 2559 2442 | ACC: -1688 4776 15864 | GYRO: 696 114 -158 | GDP=722.756
FLEX: 2615 2559 2326 2546 2432 | ACC: -1076 4828 15708 | GYRO: 665 -295 71 | GDP=730.952
FLEX: 2611 2583 2318 2551 2451 | ACC: -1036 5148 15776 | GYRO: 623 -1674 319 | GDP=1814.433
FLEX: 2627 2559 2315 2531 2427 | ACC: -356 5352 15688 | GYRO: 599 -724 135 | GDP=949.317
FLEX: 2637 2586 2315 2555 2449 | ACC: -492 4988 15596 | GYRO: 724 512 73 | GDP=889.747
FLEX: 2624 2557 2315 2510 2418 | ACC: -152 4732 15980 | GYRO: 1610 847 448 | GDP=1873.556
FLEX: 2639 2533 2338 2559 2462 | ACC: 672 4096 18132 | GYRO: 5846 1609 -2704 | GDP=6638.992
FLEX: 2636 2547 2359 2559 2475 | ACC: 2172 5332 15488 | GYRO: 7580 723 -7699 | GDP=10828.376
FLEX: 2608 2586 2331 2544 2496 | ACC: 588 4716 17580 | GYRO: 10462 -2968 -11167 | GDP=15587.313
FLEX: 2640 2547 2319 2596 2453 | ACC: -60 6384 13764 | GYRO: 12076 3082 -13942 | GDP=18700.479
FLEX: 2624 2559 2351 2630 2499 | ACC: -4060 7464 12492 | GYRO: 10519 7282 -13833 | GDP=18842.207
FLEX: 2653 2555 2336 2583 2527 | ACC: -8684 14272 9220 | GYRO: 5682 7740 -14033 | GDP=17003.465
FLEX: 2624 2539 2368 2625 2559 | ACC: -9016 9408 11040 | GYRO: 1375 234 -7569 | GDP=7696.437
FLEX: 2666 2545 2350 2595 2528 | ACC: -8740 9180 9984 | GYRO: -1614 326 -4223 | GDP=4532.659
FLEX: 2643 2554 2368 2559 2559 | ACC: -9768 8424 10804 | GYRO: -8352 -4078 2344 | GDP=9585.422
FLEX: 2646 2559 2339 2559 2583 | ACC: -7188 7568 8860 | GYRO: -19196 -10342 9870 | GDP=23934.500
FLEX: 2647 2595 2422 2668 2559 | ACC: -7520 -5160 32767 | GYRO: -10000 -29821 11235 | GDP=33399.359
FLEX: 2631 2596 2441 2640 2544 | ACC: 6676 7184 11644 | GYRO: 6157 8392 1997 | GDP=10598.223
FLEX: 2640 2559 2425 2627 2559 | ACC: -1472 4732 16208 | GYRO: 3777 -4762 2290 | GDP=6495.111
FLEX: 2611 2587 2399 2617 2544 | ACC: -1168 5684 16308 | GYRO: 7933 -105 3620 | GDP=8720.545
FLEX: 2656 2605 2391 2609 2532 | ACC: -500 7268 13732 | GYRO: 6116 3658 4773 | GDP=8577.176
FLEX: 2631 2594 2395 2631 2523 | ACC: -1264 7360 13908 | GYRO: 2142 347 4544 | GDP=5035.524
